word,female,male,difference,difference_abs,POLARITY VALUE,POLARITY INTENSITY,POS
troublesome,0.0004921502042423348,0.00015698866437184126,-0.0003351615398704935,0.0003351615398704935,positive,0.251,ADJ
inflate,0.0004921502042423348,0.00015698866437184126,-0.0003351615398704935,0.0003351615398704935,positive,0.892,NOUN
blames,0.0004921502042423348,0.00015698866437184126,-0.0003351615398704935,0.0003351615398704935,negative,-0.821,NOUN
trigonometry,0.0004921502042423348,0.00015698866437184126,-0.0003351615398704935,0.0003351615398704935,positive,0.768,VERB
amaze,0.0004921502042423348,0.00015698866437184126,-0.0003351615398704935,0.0003351615398704935,positive,0.615,ADJ
tread,0.0004921502042423348,0.00015698866437184126,-0.0003351615398704935,0.0003351615398704935,negative,-0.514,ADJ
restructure,0.0004921502042423348,0.00015698866437184126,-0.0003351615398704935,0.0003351615398704935,negative,-0.901,NOUN
prince,0.0004921502042423348,0.00015698866437184126,-0.0003351615398704935,0.0003351615398704935,positive,0.855,NOUN
slave,0.0004921502042423348,0.00015698866437184126,-0.0003351615398704935,0.0003351615398704935,positive,0.797,VERB
dishonest,0.0004921502042423348,0.00015698866437184126,-0.0003351615398704935,0.0003351615398704935,negative,-0.888,ADJ
attentiveness,0.0004921502042423348,0.00015698866437184126,-0.0003351615398704935,0.0003351615398704935,positive,0.66,ADJ
stylish,0.0004921502042423348,0.00015698866437184126,-0.0003351615398704935,0.0003351615398704935,positive,0.148,ADJ
sister,0.0004921502042423348,0.00015698866437184126,-0.0003351615398704935,0.0003351615398704935,positive,0.811,NOUN
pig,0.0004921502042423348,0.00015698866437184126,-0.0003351615398704935,0.0003351615398704935,negative,-0.802,NOUN
culturally,0.0004921502042423348,0.00015698866437184126,-0.0003351615398704935,0.0003351615398704935,positive,0.187,ADV
autistic,0.0004921502042423348,0.00015698866437184126,-0.0003351615398704935,0.0003351615398704935,positive,0.648,ADJ
captivated,0.0004921502042423348,0.00015698866437184126,-0.0003351615398704935,0.0003351615398704935,positive,0.447,VERB
affair,0.0004921502042423348,0.00015698866437184126,-0.0003351615398704935,0.0003351615398704935,negative,-0.399,NOUN
universal,0.0004921502042423348,0.00015698866437184126,-0.0003351615398704935,0.0003351615398704935,positive,0.791,ADJ
coronavirus,0.005044539593483931,0.004709659931155238,-0.00033487966232869336,0.00033487966232869336,negative,-0.835,NOUN
clarity,0.011073379595452532,0.011407842944353798,0.00033446334890126564,0.00033446334890126564,positive,0.925,NOUN
green,0.001968600816969339,0.002302500410787005,0.00033389959381766596,0.00033389959381766596,positive,0.16,ADJ
trash,0.0025837885722722574,0.0022501708559963915,-0.0003336177162758659,0.0003336177162758659,negative,-0.587,NOUN
lighter,0.0022146759190905065,0.0018838639724620952,-0.0003308119466284114,0.0003308119466284114,negative,-0.883,NOUN
considerate,0.006767065308332103,0.006436535239245491,-0.0003305300690866122,0.0003305300690866122,positive,0.824,VERB
brute,0.0002460751021211674,0.0005756251026967512,0.00032955000057558387,0.00032955000057558387,negative,-0.928,NOUN
retiring,0.0002460751021211674,0.0005756251026967512,0.00032955000057558387,0.00032955000057558387,negative,-0.827,VERB
artificial,0.0002460751021211674,0.0005756251026967512,0.00032955000057558387,0.00032955000057558387,negative,-0.802,ADJ
converse,0.0002460751021211674,0.0005756251026967512,0.00032955000057558387,0.00032955000057558387,positive,0.817,NOUN
disgrace,0.0002460751021211674,0.0005756251026967512,0.00032955000057558387,0.00032955000057558387,negative,-0.659,NOUN
nonexistent,0.0002460751021211674,0.0005756251026967512,0.00032955000057558387,0.00032955000057558387,negative,-0.819,ADJ
insanity,0.0002460751021211674,0.0005756251026967512,0.00032955000057558387,0.00032955000057558387,positive,0.894,NOUN
sigh,0.0002460751021211674,0.0005756251026967512,0.00032955000057558387,0.00032955000057558387,negative,-0.33,ADJ
yoon,0.0002460751021211674,0.0005756251026967512,0.00032955000057558387,0.00032955000057558387,positive,0.111,NOUN
flawless,0.0002460751021211674,0.0005756251026967512,0.00032955000057558387,0.00032955000057558387,positive,0.857,NOUN
outfit,0.0002460751021211674,0.0005756251026967512,0.00032955000057558387,0.00032955000057558387,positive,0.118,ADP
rite,0.0002460751021211674,0.0005756251026967512,0.00032955000057558387,0.00032955000057558387,positive,0.901,ADJ
hinder,0.0002460751021211674,0.0005756251026967512,0.00032955000057558387,0.00032955000057558387,negative,-0.317,NOUN
measured,0.0002460751021211674,0.0005756251026967512,0.00032955000057558387,0.00032955000057558387,positive,0.846,VERB
drunk,0.0002460751021211674,0.0005756251026967512,0.00032955000057558387,0.00032955000057558387,negative,-0.836,ADJ
complicate,0.0002460751021211674,0.0005756251026967512,0.00032955000057558387,0.00032955000057558387,negative,-0.805,NOUN
pursuit,0.0002460751021211674,0.0005756251026967512,0.00032955000057558387,0.00032955000057558387,positive,0.861,NOUN
pointer,0.0002460751021211674,0.0005756251026967512,0.00032955000057558387,0.00032955000057558387,positive,0.841,NOUN
exceed,0.0002460751021211674,0.0005756251026967512,0.00032955000057558387,0.00032955000057558387,negative,-0.854,VERB
commitment,0.004306314287120429,0.003977046164086645,-0.0003292681230337843,0.0003292681230337843,positive,0.858,NOUN
buddy,0.0018455632659087555,0.0015175570889277988,-0.0003280061769809566,0.0003280061769809566,negative,-0.875,NOUN
arguing,0.0018455632659087555,0.0015175570889277988,-0.0003280061769809566,0.0003280061769809566,negative,-0.81,VERB
frequency,0.0006151877553029184,0.0009419319862310476,0.00032674423092812917,0.00032674423092812917,positive,0.182,NOUN
pad,0.0006151877553029184,0.0009419319862310476,0.00032674423092812917,0.00032674423092812917,negative,-0.885,NOUN
holiday,0.0006151877553029184,0.0009419319862310476,0.00032674423092812917,0.00032674423092812917,positive,0.498,NOUN
satisfaction,0.0006151877553029184,0.0009419319862310476,0.00032674423092812917,0.00032674423092812917,positive,0.329,NOUN
subscription,0.0006151877553029184,0.0009419319862310476,0.00032674423092812917,0.00032674423092812917,negative,-0.869,NOUN
bragging,0.0006151877553029184,0.0009419319862310476,0.00032674423092812917,0.00032674423092812917,negative,-0.801,VERB
scribble,0.0006151877553029184,0.0009419319862310476,0.00032674423092812917,0.00032674423092812917,positive,0.11,ADJ
hero,0.0006151877553029184,0.0009419319862310476,0.00032674423092812917,0.00032674423092812917,positive,0.845,NOUN
gay,0.0006151877553029184,0.0009419319862310476,0.00032674423092812917,0.00032674423092812917,positive,0.651,NOUN
characteristic,0.0006151877553029184,0.0009419319862310476,0.00032674423092812917,0.00032674423092812917,negative,-0.827,ADJ
important,0.11639352330331217,0.1160669525255813,-0.00032657077773086407,0.00032657077773086407,positive,0.815,ADJ
objective,0.003075938776514592,0.0034014210613898936,0.0003254822848753015,0.0003254822848753015,positive,0.891,ADJ
taste,0.003075938776514592,0.0034014210613898936,0.0003254822848753015,0.0003254822848753015,positive,0.64,NOUN
usage,0.0014764506127270044,0.0011512502053935025,-0.0003252004073335019,0.0003252004073335019,negative,-0.761,NOUN
pressured,0.0014764506127270044,0.0011512502053935025,-0.0003252004073335019,0.0003252004073335019,negative,-0.594,VERB
christianity,0.0009843004084846695,0.0013082388697653437,0.0003239384612806742,0.0003239384612806742,positive,0.875,NOUN
disadvantage,0.0009843004084846695,0.0013082388697653437,0.0003239384612806742,0.0003239384612806742,negative,-0.82,NOUN
died,0.0009843004084846695,0.0013082388697653437,0.0003239384612806742,0.0003239384612806742,negative,-0.815,VERB
surface,0.0034450514296963434,0.0037677279449241903,0.00032267651522784697,0.00032267651522784697,positive,0.292,NOUN
loop,0.0011073379595452533,0.0007849433218592064,-0.0003223946376860469,0.0003223946376860469,negative,-0.806,NOUN
annoyingly,0.0011073379595452533,0.0007849433218592064,-0.0003223946376860469,0.0003223946376860469,negative,-0.205,ADV
spite,0.0011073379595452533,0.0007849433218592064,-0.0003223946376860469,0.0003223946376860469,negative,-0.329,ADJ
sassy,0.0011073379595452533,0.0007849433218592064,-0.0003223946376860469,0.0003223946376860469,positive,0.574,ADJ
departmental,0.0007382253063635022,0.00041863643832491,-0.00031958886803859217,0.00031958886803859217,negative,-0.652,ADJ
qualify,0.0007382253063635022,0.00041863643832491,-0.00031958886803859217,0.00031958886803859217,positive,0.425,NOUN
crowd,0.0007382253063635022,0.00041863643832491,-0.00031958886803859217,0.00031958886803859217,negative,-0.806,NOUN
preliminary,0.0007382253063635022,0.00041863643832491,-0.00031958886803859217,0.00031958886803859217,negative,-0.79,ADJ
compose,0.0007382253063635022,0.00041863643832491,-0.00031958886803859217,0.00031958886803859217,negative,-0.509,NOUN
splitting,0.0007382253063635022,0.00041863643832491,-0.00031958886803859217,0.00031958886803859217,negative,-0.885,VERB
metal,0.0007382253063635022,0.00041863643832491,-0.00031958886803859217,0.00031958886803859217,negative,-0.54,NOUN
unaware,0.0007382253063635022,0.00041863643832491,-0.00031958886803859217,0.00031958886803859217,negative,-0.876,NOUN
routinely,0.0007382253063635022,0.00041863643832491,-0.00031958886803859217,0.00031958886803859217,negative,-0.85,ADV
detail,0.031497613071509424,0.03181636931269316,0.0003187562411837361,0.0003187562411837361,positive,0.868,ADJ
laughs,0.0017225257148481717,0.0020408526368339364,0.0003183269219857647,0.0003183269219857647,positive,0.883,NOUN
lmao,0.0028298636743934245,0.00251181862994946,-0.00031804504444396444,0.00031804504444396444,positive,0.88,NOUN
unbelievably,0.0028298636743934245,0.00251181862994946,-0.00031804504444396444,0.00031804504444396444,negative,-0.869,ADV
ineffective,0.0041832767360598455,0.004500341711992783,0.0003170649759329375,0.0003170649759329375,negative,-0.958,ADJ
kill,0.0041832767360598455,0.004500341711992783,0.0003170649759329375,0.0003170649759329375,negative,-0.4,NOUN
pathology,0.0003691126531817511,5.232955479061375e-05,-0.0003167830983911373,0.0003167830983911373,positive,0.839,NOUN
suburbs,0.0003691126531817511,5.232955479061375e-05,-0.0003167830983911373,0.0003167830983911373,negative,-0.8,ADJ
exhaustion,0.0003691126531817511,5.232955479061375e-05,-0.0003167830983911373,0.0003167830983911373,negative,-0.283,NOUN
underground,0.0003691126531817511,5.232955479061375e-05,-0.0003167830983911373,0.0003167830983911373,positive,0.167,ADP
sweetness,0.0003691126531817511,5.232955479061375e-05,-0.0003167830983911373,0.0003167830983911373,positive,0.659,NOUN
appease,0.0003691126531817511,5.232955479061375e-05,-0.0003167830983911373,0.0003167830983911373,negative,-0.808,NOUN
foresight,0.0003691126531817511,5.232955479061375e-05,-0.0003167830983911373,0.0003167830983911373,positive,0.636,VERB
regulatory,0.0003691126531817511,5.232955479061375e-05,-0.0003167830983911373,0.0003167830983911373,negative,-0.891,ADJ
journalist,0.0003691126531817511,5.232955479061375e-05,-0.0003167830983911373,0.0003167830983911373,positive,0.822,NOUN
evoke,0.0003691126531817511,5.232955479061375e-05,-0.0003167830983911373,0.0003167830983911373,negative,-0.645,VERB
portrayal,0.0003691126531817511,5.232955479061375e-05,-0.0003167830983911373,0.0003167830983911373,positive,0.166,ADJ
biologist,0.0003691126531817511,5.232955479061375e-05,-0.0003167830983911373,0.0003167830983911373,negative,-0.818,NOUN
resident,0.0003691126531817511,5.232955479061375e-05,-0.0003167830983911373,0.0003167830983911373,negative,-0.78,NOUN
conquest,0.0003691126531817511,5.232955479061375e-05,-0.0003167830983911373,0.0003167830983911373,negative,-0.849,NOUN
stubbornly,0.0003691126531817511,5.232955479061375e-05,-0.0003167830983911373,0.0003167830983911373,negative,-0.891,ADV
harass,0.0003691126531817511,5.232955479061375e-05,-0.0003167830983911373,0.0003167830983911373,negative,-0.51,NOUN
delicate,0.0003691126531817511,5.232955479061375e-05,-0.0003167830983911373,0.0003167830983911373,positive,0.102,NOUN
undecided,0.0003691126531817511,5.232955479061375e-05,-0.0003167830983911373,0.0003167830983911373,negative,-0.799,VERB
kafkaesque,0.0003691126531817511,5.232955479061375e-05,-0.0003167830983911373,0.0003167830983911373,negative,-0.999,NOUN
taxes,0.0003691126531817511,5.232955479061375e-05,-0.0003167830983911373,0.0003167830983911373,negative,-0.81,NOUN
sail,0.0003691126531817511,5.232955479061375e-05,-0.0003167830983911373,0.0003167830983911373,negative,-0.812,VERB
hacker,0.0003691126531817511,5.232955479061375e-05,-0.0003167830983911373,0.0003167830983911373,positive,0.841,NOUN
withdrawal,0.0003691126531817511,5.232955479061375e-05,-0.0003167830983911373,0.0003167830983911373,negative,-0.26,NOUN
sharpen,0.0003691126531817511,5.232955479061375e-05,-0.0003167830983911373,0.0003167830983911373,positive,0.817,ADJ
jurassic,0.0003691126531817511,5.232955479061375e-05,-0.0003167830983911373,0.0003167830983911373,positive,0.849,ADJ
ruth,0.0003691126531817511,5.232955479061375e-05,-0.0003167830983911373,0.0003167830983911373,positive,0.817,NOUN
sickening,0.0003691126531817511,5.232955479061375e-05,-0.0003167830983911373,0.0003167830983911373,negative,-0.869,VERB
dynasty,0.0003691126531817511,5.232955479061375e-05,-0.0003167830983911373,0.0003167830983911373,negative,-0.824,ADJ
remedial,0.0003691126531817511,5.232955479061375e-05,-0.0003167830983911373,0.0003167830983911373,negative,-0.44,ADJ
skinny,0.0003691126531817511,5.232955479061375e-05,-0.0003167830983911373,0.0003167830983911373,positive,0.833,NOUN
breathed,0.0003691126531817511,5.232955479061375e-05,-0.0003167830983911373,0.0003167830983911373,negative,-0.897,VERB
multivariate,0.0003691126531817511,5.232955479061375e-05,-0.0003167830983911373,0.0003167830983911373,negative,-0.825,ADJ
enthalpy,0.0003691126531817511,5.232955479061375e-05,-0.0003167830983911373,0.0003167830983911373,positive,0.645,NOUN
duchenne,0.0003691126531817511,5.232955479061375e-05,-0.0003167830983911373,0.0003167830983911373,negative,-0.867,NOUN
immersion,0.0003691126531817511,5.232955479061375e-05,-0.0003167830983911373,0.0003167830983911373,positive,0.838,NOUN
generalize,0.0003691126531817511,5.232955479061375e-05,-0.0003167830983911373,0.0003167830983911373,positive,0.785,NOUN
answerable,0.0003691126531817511,5.232955479061375e-05,-0.0003167830983911373,0.0003167830983911373,positive,0.778,ADJ
stealing,0.0003691126531817511,5.232955479061375e-05,-0.0003167830983911373,0.0003167830983911373,negative,-0.137,VERB
brainwash,0.0003691126531817511,5.232955479061375e-05,-0.0003167830983911373,0.0003167830983911373,negative,-0.792,NOUN
dystrophy,0.0003691126531817511,5.232955479061375e-05,-0.0003167830983911373,0.0003167830983911373,positive,0.856,NOUN
sociable,0.0003691126531817511,5.232955479061375e-05,-0.0003167830983911373,0.0003167830983911373,positive,0.816,ADJ
forfeit,0.0003691126531817511,5.232955479061375e-05,-0.0003167830983911373,0.0003167830983911373,negative,-0.884,NOUN
irritatingly,0.0003691126531817511,5.232955479061375e-05,-0.0003167830983911373,0.0003167830983911373,negative,-0.841,ADV
unrewarding,0.0003691126531817511,5.232955479061375e-05,-0.0003167830983911373,0.0003167830983911373,negative,-0.867,ADJ
reappeared,0.0003691126531817511,5.232955479061375e-05,-0.0003167830983911373,0.0003167830983911373,negative,-0.823,ADJ
affection,0.0003691126531817511,5.232955479061375e-05,-0.0003167830983911373,0.0003167830983911373,positive,0.66,NOUN
persistence,0.0003691126531817511,5.232955479061375e-05,-0.0003167830983911373,0.0003167830983911373,positive,0.66,NOUN
hodgepodge,0.0003691126531817511,5.232955479061375e-05,-0.0003167830983911373,0.0003167830983911373,negative,-0.816,NOUN
preparatory,0.0003691126531817511,5.232955479061375e-05,-0.0003167830983911373,0.0003167830983911373,positive,0.182,NOUN
stir,0.0003691126531817511,5.232955479061375e-05,-0.0003167830983911373,0.0003167830983911373,negative,-0.584,ADJ
homophobic,0.0003691126531817511,5.232955479061375e-05,-0.0003167830983911373,0.0003167830983911373,negative,-0.936,NOUN
uncontrollable,0.0003691126531817511,5.232955479061375e-05,-0.0003167830983911373,0.0003167830983911373,negative,-0.189,ADJ
ira,0.0003691126531817511,5.232955479061375e-05,-0.0003167830983911373,0.0003167830983911373,negative,-0.833,ADJ
solitary,0.0003691126531817511,5.232955479061375e-05,-0.0003167830983911373,0.0003167830983911373,negative,-0.853,ADJ
polymer,0.0003691126531817511,5.232955479061375e-05,-0.0003167830983911373,0.0003167830983911373,positive,0.181,NOUN
