"CLASS","A","A-","A+","B","B-","B+","C","C-","C+","D","D-","D+","F"
"LAW 529 - BEGLIN, D.P.",0.643,0.071,0.071,0,0,0.214,0,0,0,0,0,0,0
"LAW 536 - STARK, K.J.",0.882,0,0.118,0,0,0,0,0,0,0,0,0,0
"LAW 537 - ZATZ, N.D.",0.4,0.24,0.04,0.04,0,0.28,0,0,0,0,0,0,0
"LAW 541 - EAGLY, I.",0.706,0.118,0.176,0,0,0,0,0,0,0,0,0,0
"LAW 541 - 0RRO, V.H.",0.812,0.125,0.062,0,0,0,0,0,0,0,0,0,0
"LAW 541 - SEARS, R.B.",0.812,0.125,0.062,0,0,0,0,0,0,0,0,0,0
"LAW 566 - PEAKE, J.S.",0.412,0.529,0,0,0,0.059,0,0,0,0,0,0,0
"LAW 569A - SHIFFRIN, S.",1,0,0,0,0,0,0,0,0,0,0,0,0
"LAW 578 - HESSLER, C.A.",0.6,0.15,0,0.05,0.05,0.15,0,0,0,0,0,0,0
"LAW 584 - STEMPLE, L.",0.375,0.312,0.062,0.125,0,0.125,0,0,0,0,0,0,0
"LAW 612 - CANTOR, J.D.",0.5,0.417,0.083,0,0,0,0,0,0,0,0,0,0
"LAW 615 - HECHT, S.B.",0.5,0.333,0,0,0,0.111,0,0,0.056,0,0,0,0
"LAW 636 - WANG, A.",0.45,0.25,0.1,0.05,0,0.15,0,0,0,0,0,0,0
"LAW 644 - EMERSON, B.E.",0.375,0.5,0.062,0,0,0.062,0,0,0,0,0,0,0
"LAW 657 - STEINBERG, R.H.",0.846,0,0.077,0,0,0.077,0,0,0,0,0,0,0
"LAW 671 - FALSAFI, S.",0.5,0.312,0,0.062,0,0.125,0,0,0,0,0,0,0
"LAW 678 - DECKER, E.M.",0.278,0.444,0.111,0.111,0,0.056,0,0,0,0,0,0,0
"LAW 683 - COHEN, D.M.",0.133,0.4,0.2,0.067,0,0.2,0,0,0,0,0,0,0
"LAW 707 - LANNING, D.P.",0.4,0.35,0.05,0.05,0,0.15,0,0,0,0,0,0,0
"LAW 738 - STEIN, J.E.",0.6,0.1,0.1,0,0,0.2,0,0,0,0,0,0,0
"LAW 739 - CUMMINGS, S.",1,0,0,0,0,0,0,0,0,0,0,0,0
"LAW 741 - MALLOY, T.",0.929,0.071,0,0,0,0,0,0,0,0,0,0,0
"LAW 757 - BABBE, D.B.",0.5,0.25,0.125,0,0,0.125,0,0,0,0,0,0,0
"LAW 763 - KOROBKIN, S.A.",0.333,0.25,0,0.083,0.083,0.25,0,0,0,0,0,0,0
"LAW 769 - COHEN, D.M.",0.357,0.429,0.214,0,0,0,0,0,0,0,0,0,0
"LAW 779 - CONSOLI, A.",0.778,0.111,0.111,0,0,0,0,0,0,0,0,0,0
"LAW 787 - REICH, P.L.",0.5,0.4,0.1,0,0,0,0,0,0,0,0,0,0
"LAW 807 - CHRIST, A.C.",0.8,0.2,0,0,0,0,0,0,0,0,0,0,0
"LAW 809 - SCH0PS, A.",0.867,0.067,0.067,0,0,0,0,0,0,0,0,0,0
"LBR&WS 10 - VALENZUELA, A.",0.464,0.252,0,0.108,0.028,0.12,0.012,0,0.016,0,0,0,0
"LBR&WS 101 - RIVERA-SALGADO, G.",0.327,0.286,0.082,0.102,0.051,0.061,0,0.01,0.041,0.01,0,0,0.031
"LBR&WS 140 - ESPINO, V.R.",0.317,0.195,0.293,0.024,0.098,0.049,0,0,0,0,0,0,0.024
"LBR&WS 174 - KOONSE, T.F.",0.458,0.085,0.271,0.051,0.034,0.034,0.017,0,0.034,0.017,0,0,0
"LBR&WS 179A - ROCCO, R.A.",0.345,0.207,0.069,0.034,0.034,0.241,0,0,0,0,0,0,0.069
"LBR&WS M166A - RODRIGUEZ, M.I.",0.728,0.109,0.054,0.022,0.054,0.033,0,0,0,0,0,0,0
"LGBTQS 181 - MORRIS, M.B.",0.278,0.167,0,0.222,0.111,0.111,0.056,0,0.056,0,0,0,0
"LIFESCI 107 - PHAM, H.D.",0.383,0.109,0.135,0.116,0.046,0.089,0.053,0.007,0.026,0.02,0,0.007,0.01
"LIFESCI 15 - PHELAN, J.P.",0.293,0.092,0.018,0.216,0.074,0.104,0.151,0.006,0.036,0.006,0,0,0.006
"LIFESCI 192A - SHAKED, S.",0.895,0.021,0.084,0,0,0,0,0,0,0,0,0,0
"LIFESCI 192B - PIRES, D.B.",0.75,0,0.25,0,0,0,0,0,0,0,0,0,0
"LIFESCI 192B - SHAKED, S.",1,0,0,0,0,0,0,0,0,0,0,0,0
"LIFESCI 192C - PIRES, D.B.",0.8,0,0.2,0,0,0,0,0,0,0,0,0,0
"LIFESCI 192D - PFLUEGL, G.M.",1,0,0,0,0,0,0,0,0,0,0,0,0
"LIFESCI 192D - PIRES, D.B.",0.833,0,0.167,0,0,0,0,0,0,0,0,0,0
"LIFESCI 192D - SHAKED, S.",0.947,0.053,0,0,0,0,0,0,0,0,0,0,0
"LIFESCI 192D - SHEVTSOV, J.",0.938,0.062,0,0,0,0,0,0,0,0,0,0,0
"LIFESCI 192E - SHAKED, S.",1,0,0,0,0,0,0,0,0,0,0,0,0
"LIFESCI 20 - SHEVTSOV, J.",0.222,0.079,0.063,0.286,0.127,0.111,0.063,0,0.048,0,0,0,0
"LIFESCI 23L - PFLUEGL, G.",0.424,0.201,0.224,0.051,0.012,0.07,0.006,0.001,0.004,0,0,0.001,0.004
"LIFESCI 30A - JAROSZEWICZ, A.T.",0.256,0.172,0.244,0.071,0.05,0.08,0.042,0.013,0.042,0.008,0.013,0,0.008
"LIFESCI 30A - KERANEN, J.P.",0.205,0.086,0.597,0.017,0.017,0.042,0.005,0.003,0.015,0,0,0.002,0.012
"LIFESCI 7A - BRAYBROOK, S.A.",0.367,0.149,0,0.117,0.066,0.109,0.097,0,0.046,0.029,0,0,0.02
"LIFESCI 7A - LIN, C.",0.344,0.131,0,0.147,0.078,0.139,0.058,0,0.069,0.025,0,0,0.008
"LIFESCI 7A - MCEVOY, M.M.",0.193,0.124,0.006,0.147,0.115,0.149,0.086,0.029,0.098,0.014,0,0.029,0.011
"LIFESCI 7A - PHAM, H.D.",0.242,0.135,0.112,0.133,0.061,0.112,0.101,0,0.055,0.012,0.009,0.017,0.012
"LIFESCI 7B - GILBERT, P.S.",0.275,0.24,0.053,0.158,0.064,0.123,0.023,0.018,0.012,0.006,0,0.018,0.012
"LIFESCI 7B - PIRES, D.B.",0.287,0.277,0,0.125,0.062,0.192,0.027,0,0.03,0,0,0,0
"LIFESCI 7C - ESDIN, J.",0.367,0.172,0.037,0.172,0.051,0.114,0.013,0,0.074,0,0,0,0
"LIFESCI 7C - HSIAO, E.Y.",0.216,0.211,0.027,0.169,0.094,0.184,0.05,0.002,0.045,0.002,0,0,0
"LING 1 - SHARVIT, Y.",0.344,0.267,0.166,0.072,0.022,0.106,0.007,0,0.015,0,0,0,0
"LING 103 - FAYTAK, M.",0.067,0.233,0,0.167,0.133,0.233,0,0,0.167,0,0,0,0
"LING 110 - GOLDSTEIN, D.M.",0.542,0.125,0.25,0,0,0.042,0.042,0,0,0,0,0,0
"LING 119A - AHN, S.",0.263,0.079,0.263,0.079,0.079,0.132,0.026,0.026,0.053,0,0,0,0
"LING 120A - ZURAW, K.R.",0.188,0.375,0.062,0.125,0.062,0.188,0,0,0,0,0,0,0
"LING 120B - LOCCIONI, N.",0.224,0.118,0.171,0.092,0.066,0.132,0.066,0.026,0.066,0,0,0,0.039
"LING 132 - HARRIS, J.A.",0.186,0.047,0.674,0.023,0,0.047,0,0,0.023,0,0,0,0
"LING 165B - LOCCIONI, N.",0.152,0.182,0.121,0.152,0.091,0.182,0.061,0,0.061,0,0,0,0
"LING 170 - BAHTI0, D.",0.189,0.081,0.703,0,0,0.027,0,0,0,0,0,0,0
"LING 20 - SCHUTZE, C.T.",0.175,0.159,0.159,0.095,0.063,0.143,0.127,0.032,0,0,0,0.016,0.032
"LING 20 - SILVESTRI, G.",0.183,0.148,0.028,0.169,0.141,0.077,0.085,0.042,0,0.049,0.014,0.007,0.056
"LING 200A - SHIH, S.",0.5,0.143,0.286,0,0,0.071,0,0,0,0,0,0,0
"LING 200B - POOLE, E.J.",0.769,0,0.231,0,0,0,0,0,0,0,0,0,0
"LING 200C - BUMFORD, D.",0.571,0.071,0.286,0,0,0.071,0,0,0,0,0,0,0
"LING C140 - SILVESTRI, G.",0.182,0.273,0.061,0.182,0.03,0.152,0.061,0,0.061,0,0,0,0
"LING M7 - BAHTI0, D.",0.12,0.04,0.68,0.04,0.04,0.08,0,0,0,0,0,0,0
"M E STD 177 - LORENZ, B.",0.522,0.043,0.13,0,0.043,0.217,0,0,0,0,0,0,0.043
"M E STD M178 - BAKHOS, C.A.",0.143,0.214,0,0.143,0.214,0.286,0,0,0,0,0,0,0
"M E STD M50A - BURKE, A.A.",0.396,0.083,0.354,0.062,0,0.021,0.042,0.021,0,0,0,0,0.021
"M E STD M50CW - YARBROUGH, L.B.",0.333,0.111,0.111,0.074,0.093,0.13,0.056,0.019,0.037,0,0,0.019,0.019
"M PHARM 237 - CHOW, S.A.",0.231,0.385,0,0.077,0.077,0.231,0,0,0,0,0,0,0
"M PHARM 251 - WU, T.",1,0,0,0,0,0,0,0,0,0,0,0,0
"MAT SCI 10 - KODAMBAKA, S.",1,0,0,0,0,0,0,0,0,0,0,0,0
"MAT SCI 104 - HUANG, Y.",0.156,0.219,0.031,0.125,0,0.219,0.094,0,0.125,0,0,0,0.031
"MAT SCI 104 - POZUELO, M.",0.143,0.122,0.02,0.265,0.122,0.143,0.102,0.041,0.02,0,0,0.02,0
"MAT SCI 110 - KINDLUND, H.",0.29,0.226,0.048,0.145,0.032,0.194,0.032,0.016,0,0.016,0,0,0
"MAT SCI 110L - GOORSKY, M.S.",0.429,0.086,0,0.2,0,0.114,0.029,0.029,0.029,0.029,0,0,0.057
"MAT SCI 110L - KINDLUND, H.",0.75,0.15,0,0.05,0.05,0,0,0,0,0,0,0,0
"MAT SCI 130 - BALONIS, M.",0.122,0.22,0.049,0.195,0.024,0.171,0.049,0,0.098,0.024,0,0.024,0.024
"MAT SCI 160 - BESCHER, E.P.",0.161,0.161,0,0.194,0.097,0.161,0.065,0,0.129,0.032,0,0,0
"MAT SCI 200 - FREIMAN, G.",0.629,0.143,0.114,0.029,0,0.086,0,0,0,0,0,0,0
"MAT SCI 202 - HE, X.",0.458,0.333,0.208,0,0,0,0,0,0,0,0,0,0
"MAT SCI 243C - MARIAN, J.",0.278,0.278,0,0.167,0.056,0.167,0,0.056,0,0,0,0,0
"MAT SCI 252 - PEI, Q.",0.625,0.188,0.125,0,0.062,0,0,0,0,0,0,0,0
"MAT SCI M105 - FREIMAN, G.",0.333,0.056,0.5,0.056,0,0.056,0,0,0,0,0,0,0
"MAT SCI M297C - YANG, J.",0.176,0.176,0,0.118,0,0.529,0,0,0,0,0,0,0
"MATH 1 - RONCHETTI, N.",0.144,0.135,0,0.126,0.081,0.126,0.234,0.063,0.054,0,0,0,0.036
"MATH 101 - SARKAR, S.",0.4,0.3,0.3,0,0,0,0,0,0,0,0,0,0
"MATH 105A - DALLAS, H.J.",0.2,0.067,0.067,0.067,0.267,0.067,0.2,0,0.067,0,0,0,0
"MATH 110A - GONG, S.",0.135,0.054,0.216,0.081,0.162,0.162,0.054,0.054,0.081,0,0,0,0
"MATH 110AH - ELMAN, R.S.",0.595,0.108,0.027,0.108,0.054,0.081,0,0.027,0,0,0,0,0
"MATH 110AH - KHARE, C.",0.148,0.037,0.111,0.148,0.074,0.111,0.074,0.111,0,0,0.111,0,0.074
"MATH 115A - ARANT, T.J.",0.105,0.158,0.026,0.132,0.026,0.026,0.211,0.105,0.079,0.026,0.026,0.026,0.053
"MATH 115A - BALMER, P.",0.125,0.125,0.018,0.143,0.089,0.143,0.089,0.107,0.089,0,0.018,0.036,0.018
"MATH 115A - GONZALEZ, N.",0.152,0.121,0,0.152,0.061,0.091,0.121,0.121,0.061,0.03,0.03,0.03,0.03
"MATH 115A - HEMPEL, N.",0.056,0.139,0.111,0.028,0.139,0.167,0.083,0,0.111,0.028,0,0.028,0.111
"MATH 115A - HUANG, L.",0.29,0.065,0.032,0.194,0.065,0.161,0.032,0.065,0.097,0,0,0,0
"MATH 115A - MARENGON, M.",0.194,0.028,0,0.056,0.028,0.25,0.111,0.028,0.194,0.083,0,0,0.028
"MATH 115A - WHITE, N.A.",0.231,0.077,0.026,0.179,0.077,0.128,0.128,0.051,0.103,0,0,0,0
"MATH 115AH - GIESEKER, D.",0.394,0.121,0.03,0.121,0.121,0.152,0.03,0.03,0,0,0,0,0
"MATH 115AH - GREENE, R.E.",0.526,0,0.158,0.316,0,0,0,0,0,0,0,0,0
"MATH 120A - WILLIS, M.S.",0.303,0.061,0.03,0.091,0.091,0.121,0.152,0.061,0.03,0.061,0,0,0
"MATH 131A - BISKUP, M.",0.167,0,0,0.167,0,0.25,0.083,0.083,0,0,0,0,0.25
"MATH 131A - BROWN, R.F.",0.053,0.184,0.053,0.079,0.105,0.132,0.053,0.026,0.237,0,0,0.026,0.053
"MATH 131A - GEHRET, A.R.",0.231,0.154,0,0.154,0.192,0.077,0.077,0.038,0.038,0.038,0,0,0
"MATH 131A - LIU, G.",0.367,0,0,0.167,0.167,0,0.133,0.067,0,0,0,0,0.1
"MATH 131A - MADRID PADILLA, J.",0.154,0.077,0.077,0.205,0.051,0.077,0.103,0.103,0.103,0,0,0,0.051
"MATH 131A - MARKS, A.S.",0.162,0.108,0.054,0.135,0.027,0.135,0.081,0.054,0.135,0,0,0,0.108
"MATH 131AH - BOEDIHARDJO, M.T.",0.364,0.045,0,0,0.091,0.136,0.182,0,0.045,0,0,0,0.136
"MATH 131AH - VISAN, M.",0.345,0,0.103,0.207,0.172,0,0.069,0.034,0.034,0,0,0,0.034
"MATH 131B - CHIARINI, A.",0.188,0.156,0,0.156,0.094,0,0.062,0.031,0.094,0.094,0,0.031,0.094
"MATH 131B - SPAAS, P.",0.088,0.088,0,0.088,0.176,0.088,0.059,0.118,0.088,0.059,0.147,0,0
"MATH 132 - LIU, G.",0.276,0.069,0.034,0.138,0.172,0,0.034,0.069,0.069,0.034,0,0,0.103
"MATH 132 - SALAZAR, R.",0.122,0.122,0.024,0.22,0.22,0.098,0.098,0.073,0,0,0,0,0.024
"MATH 134 - WINK, M.",0.243,0.029,0.029,0.243,0.029,0.1,0.143,0.057,0.086,0,0,0,0.043
"MATH 135 - MOU, C.",0.157,0.143,0.057,0.3,0.071,0.157,0.071,0,0.043,0,0,0,0
"MATH 135 - ZINN-BJORKMAN, L.",0.171,0.195,0.073,0.171,0.073,0.073,0,0.073,0.024,0.024,0.049,0,0.073
"MATH 142 - ZINN-BJORKMAN, L.",0.211,0.158,0.053,0.079,0.079,0.079,0.079,0.026,0.079,0.053,0.026,0.026,0.053
"MATH 142 - ZINN-BROOKS, H.A.",0.256,0.116,0.023,0.209,0.116,0.163,0.023,0,0.023,0,0.023,0.023,0.023
"MATH 151A - JAMNESHAN, A.",0.125,0.156,0,0.125,0.125,0.219,0,0.125,0.062,0,0,0,0.062
"MATH 151A - MCKENZIE, D.",0.432,0.108,0.081,0.054,0.054,0.054,0.054,0,0.081,0,0,0.054,0.027
"MATH 151A - TONG, J.",0.154,0.205,0,0.179,0.026,0.154,0,0.051,0.179,0,0,0,0.051
"MATH 151A - WU FUNG, S.M.",0.139,0.278,0.028,0.25,0.083,0.167,0.028,0.028,0,0,0,0,0
"MATH 151B - LI, W.",0.372,0.023,0.349,0.07,0.023,0.047,0.023,0,0,0.07,0,0.023,0
"MATH 156 - HADDOCK, J.",0.345,0.207,0.034,0.069,0.034,0,0.138,0,0.034,0.034,0,0.034,0.069
"MATH 164 - LI, W.",0.053,0.026,0.184,0.158,0.263,0.237,0.026,0,0.026,0.026,0,0,0
"MATH 164 - SALANEVICH, P.",0.092,0.185,0.154,0.123,0.108,0.031,0.031,0.062,0.185,0,0,0,0.031
"MATH 170A - CHIARINI, A.",0.167,0.056,0.056,0.111,0,0.222,0.111,0,0.111,0.056,0,0.056,0.056
"MATH 170B - ARANT, T.J.",0.143,0.143,0.036,0.214,0,0.036,0.107,0.071,0.036,0.143,0.071,0,0
"MATH 170B - HARROP-GRIFFITHS,",0.143,0.179,0.071,0.071,0.036,0.179,0.107,0.036,0.107,0,0.036,0,0.036
"MATH 170E - CHAN, S.",0.096,0.082,0.068,0.137,0.055,0.096,0.11,0.151,0.123,0.014,0,0.041,0.027
"MATH 170E - NGUYEN, H.D.",0.167,0.028,0.028,0.194,0.083,0.028,0.222,0.028,0.056,0.111,0,0,0.056
"MATH 171 - NGUYEN, H.D.",0.156,0.094,0.031,0.031,0.031,0.125,0.219,0.062,0.062,0.062,0.062,0.031,0.031
"MATH 174E - KAUSHANSKY, V.",0.156,0.188,0.031,0.188,0.125,0.219,0,0,0.062,0.031,0,0,0
"MATH 174E - TAYLOR, D.W.",0.28,0.2,0,0.2,0.12,0.08,0,0,0.12,0,0,0,0
"MATH 177 - OZEL, E.",0.271,0.062,0,0.188,0.083,0.229,0.062,0.062,0,0.021,0,0,0.021
"MATH 178A - KAUSHANSKY, V.",0.333,0.125,0,0.083,0.125,0.167,0.042,0.042,0.042,0.042,0,0,0
"MATH 178A - OZEL, E.",0.293,0.195,0.024,0.122,0.098,0.171,0.049,0.049,0,0,0,0,0
"MATH 180 - MORENO, A.J.",0.286,0.107,0.071,0.25,0,0.143,0.036,0.036,0.036,0.036,0,0,0
"MATH 182 - GONG, S.",0.265,0.088,0.147,0.118,0.147,0.059,0.088,0,0.059,0.029,0,0,0
"MATH 191 - HLUSHCHANKA, M.",0.077,0,0.385,0.231,0.077,0,0,0.077,0.077,0,0,0,0.077
"MATH 206A - PAK, I.",1,0,0,0,0,0,0,0,0,0,0,0,0
"MATH 210A - MERKURJEV, A.S.",0.522,0,0.087,0.261,0.043,0,0.087,0,0,0,0,0,0
"MATH 220A - ASCHENBRENNER, M.J",0.133,0,0.467,0.267,0.067,0.067,0,0,0,0,0,0,0
"MATH 223M - CHERNIKOV, A.",1,0,0,0,0,0,0,0,0,0,0,0,0
"MATH 225A - HONDA, K.",0.696,0.043,0.261,0,0,0,0,0,0,0,0,0,0
"MATH 229A - ROUQUIER, R.A.",1,0,0,0,0,0,0,0,0,0,0,0,0
"MATH 245A - GANGBO, W.D.",0.368,0.211,0.158,0.053,0.053,0.105,0,0,0.053,0,0,0,0
"MATH 246A - KILLIP, R.B.",0.357,0.357,0,0.071,0,0.214,0,0,0,0,0,0,0
"MATH 251A - KIM, C.",0.9,0,0,0,0,0,0.1,0,0,0,0,0,0
"MATH 254A - TAO, T.C.",0.727,0.091,0.091,0,0,0.091,0,0,0,0,0,0,0
"MATH 255A - AUSTIN, T.D.",0.412,0.294,0,0.118,0,0.176,0,0,0,0,0,0,0
"MATH 266A - PORTER, M.A.",0.333,0.067,0.067,0.2,0.133,0.2,0,0,0,0,0,0,0
"MATH 269A - ANDERSON, C.R.",0.714,0.143,0,0.071,0,0.071,0,0,0,0,0,0,0
"MATH 270A - TERAN, J.M.",1,0,0,0,0,0,0,0,0,0,0,0,0
"MATH 273A - JACOBS, M.A.",0.333,0.667,0,0,0,0,0,0,0,0,0,0,0
"MATH 275A - MENZ, G.",0.214,0.143,0.071,0.071,0.286,0.214,0,0,0,0,0,0,0
"MATH 285J - MONTUFAR CUARTAS,",0,0.1,0.8,0,0,0.1,0,0,0,0,0,0,0
"MATH 31A - FAN, H.",0.344,0.176,0.072,0.072,0.08,0.088,0.04,0.016,0.024,0.04,0.008,0.024,0.016
"MATH 31A - GREENFELD, R.",0.108,0.162,0.031,0.185,0.138,0.177,0.031,0.023,0.069,0,0.031,0.015,0.031
"MATH 31A - HSU, C.",0.182,0.107,0.033,0.14,0.05,0.107,0.066,0.091,0.116,0.025,0.017,0.025,0.041
"MATH 31A - NURBEKYAN, L.",0.201,0.103,0.015,0.129,0.062,0.108,0.067,0.072,0.134,0.021,0.026,0.01,0.052
"MATH 31AL - CONLEY, W.J.",0.265,0.103,0.017,0.171,0,0.06,0.179,0.06,0.068,0.051,0,0,0.026
"MATH 31AL - GREENE, M.P.",0.346,0.103,0.084,0.093,0.056,0.037,0.047,0.047,0.084,0,0,0,0.103
"MATH 31B - BRIZOLIS, D.",0.174,0.065,0,0.123,0.084,0.077,0.065,0.097,0.09,0.077,0.039,0.039,0.071
"MATH 31B - MARENGON, M.",0.211,0.086,0.039,0.117,0.039,0.117,0.133,0.031,0.164,0.016,0,0.008,0.039
"MATH 31B - MORENO, A.J.",0.296,0.071,0.02,0.179,0.031,0.087,0.112,0.066,0.046,0.041,0.02,0.026,0.005
"MATH 31B - ROONEY, J.H.",0.198,0.099,0.005,0.165,0.082,0.099,0.17,0.055,0.038,0.027,0.016,0.016,0.027
"MATH 32A - CHAYES, L.",0.253,0.147,0,0.074,0.105,0.137,0.021,0.105,0.074,0.021,0,0.042,0.021
"MATH 32A - MCKENZIE, D.",0.405,0.152,0.081,0.067,0.038,0.143,0.019,0.01,0.014,0.01,0.014,0.014,0.033
"MATH 32A - SPAAS, P.",0.178,0.159,0.005,0.207,0.087,0.091,0.139,0.034,0.072,0.005,0.005,0.014,0.005
"MATH 32A - VENKATESH, S.N.",0.164,0.181,0.01,0.141,0.129,0.171,0.03,0.042,0.067,0.025,0.005,0.027,0.007
"MATH 32AH - RADKO, O.V.",0.211,0.105,0.105,0.158,0.158,0.105,0.105,0.053,0,0,0,0,0
"MATH 32B - MAY, C.",0.124,0.109,0.047,0.116,0.093,0.054,0.07,0.062,0.054,0.093,0.008,0.031,0.14
"MATH 32B - WHITE, N.A.",0.183,0.114,0.03,0.149,0.069,0.094,0.144,0.045,0.124,0.015,0,0.015,0.02
"MATH 33A - FILIPAZZI, S.",0.324,0.114,0.048,0.133,0.048,0.105,0.038,0.038,0.086,0.029,0,0.029,0.01
"MATH 33A - HUANG, L.",0.266,0.038,0.019,0.184,0.215,0.044,0.057,0.044,0.095,0.013,0.006,0.006,0.013
"MATH 33A - OTTER, N.",0.263,0.156,0.084,0.128,0.061,0.067,0.045,0.05,0.045,0.017,0.039,0.028,0.017
"MATH 33A - RONCHETTI, N.",0.136,0.091,0.027,0.182,0.109,0.091,0.191,0.045,0.082,0.036,0,0,0.009
"MATH 33B - ELAMVAZHUTHI, K.",0.226,0.156,0.042,0.123,0.132,0.09,0.042,0.052,0.061,0.009,0.019,0.024,0.024
"MATH 33B - FAN, H.",0.423,0.128,0.031,0.061,0.133,0.112,0.031,0.02,0.026,0.005,0,0.026,0.005
"MATH 33B - RADKO, O.V.",0.579,0.026,0,0.237,0,0,0.105,0,0.026,0,0,0.026,0
"MATH 3A - ROPER, M.L.",0.172,0.097,0.097,0.215,0.043,0.075,0.108,0.032,0.032,0.065,0,0.011,0.054
"MATH 3B - GREENE, M.P.",0.424,0.03,0.318,0.091,0.015,0.015,0.03,0,0.015,0.03,0.015,0,0.015
"MATH 3C - BOEDIHARDJO, M.T.",0.343,0.01,0.02,0.141,0.01,0.253,0.091,0.03,0.04,0.03,0,0.01,0.02
"MATH 61 - MANNING, J.A.",0.188,0.089,0.02,0.193,0.089,0.139,0.084,0.035,0.119,0.005,0.01,0.02,0.01
"MATH 61 - RUBIN, J.L.",0.223,0.104,0.021,0.14,0.073,0.145,0.062,0.057,0.078,0.026,0.01,0.021,0.041
"MATH M32T - CONLEY, W.J.",0.25,0.25,0,0.167,0.167,0.167,0,0,0,0,0,0,0
"MC&IP 252 - WANG, Y.",0.267,0.067,0.333,0.267,0.067,0,0,0,0,0,0,0,0
"MCD BIO 104AL - LEE, P.",0.541,0.216,0,0.054,0.027,0.108,0,0,0,0.027,0,0.027,0
"MCD BIO 138 - LYONS, K.M.",0.263,0.211,0.026,0.164,0.059,0.184,0,0.007,0.039,0.013,0.007,0,0.026
"MCD BIO 144 - PRUNET, N.",0.131,0.131,0.06,0.179,0.131,0.167,0.048,0.036,0.036,0,0,0.024,0.06
"MCD BIO 146 - GOLDSTEIN, A.",0.388,0.214,0.235,0.051,0.031,0.071,0,0,0,0.01,0,0,0
"MCD BIO 165A - KOCHEGAROV, A.A.",0.274,0.014,0.13,0.253,0.007,0.123,0.068,0.062,0.068,0,0,0,0
"MCD BIO 180A - NIKOLOV, L.A.",0.2,0.1,0.7,0,0,0,0,0,0,0,0,0,0
"MCD BIO 191 - GOLDBERG, R.B.",1,0,0,0,0,0,0,0,0,0,0,0,0
"MCD BIO 50 - LEE, P.",0.487,0.217,0.009,0.078,0.061,0.078,0.009,0,0.035,0.009,0.009,0,0.009
"MCD BIO 60 - GALLAGHER, K.J.",0.301,0.257,0,0.168,0.018,0.195,0.018,0.009,0.035,0,0,0,0
"MCD BIO 90 - HOOSHMAND, M.J.",0.229,0.257,0,0.086,0.057,0.2,0.057,0,0.086,0.029,0,0,0
"MCD BIO M175A - CHANDLER, S.H.",0.067,0,0,0.2,0.133,0.133,0.267,0.067,0.133,0,0,0,0
"MECH&AE 101 - GUPTA, V.",0.476,0.226,0.226,0,0.016,0.048,0,0,0,0.008,0,0,0
"MECH&AE 102 - SANTOS, V.",0.238,0.095,0.111,0.175,0.016,0.111,0.079,0.063,0.095,0,0,0.016,0
"MECH&AE 103 - ELDREDGE, J.D.",0.216,0.176,0.029,0.157,0.098,0.206,0.039,0,0.078,0,0,0,0
"MECH&AE 105A - MARNER, W.J.",0.165,0.103,0.052,0.206,0.031,0.072,0.103,0.031,0.103,0.072,0,0.041,0.021
"MECH&AE 105D - AMAR, R.C.",0.108,0.269,0,0.14,0.14,0.14,0.054,0,0.151,0,0,0,0
"MECH&AE 107 - TSAO, T.",0.186,0.186,0.017,0.136,0.068,0.153,0.136,0,0.085,0,0.017,0,0.017
"MECH&AE 131A - PILON, L.G.",0.132,0.132,0.057,0.113,0.132,0.151,0.113,0.038,0.038,0,0.019,0.038,0.038
"MECH&AE 150A - TAIRA, K.",0.204,0.02,0.061,0.327,0.082,0.143,0.061,0.02,0.061,0.02,0,0,0
"MECH&AE 154S - MITTAL, M.",0.316,0.079,0.263,0.184,0.053,0.079,0.026,0,0,0,0,0,0
"MECH&AE 156A - NORDENDALE, N.",0.328,0.19,0.069,0.155,0.069,0.121,0.034,0.034,0,0,0,0,0
"MECH&AE 157 - DHIR, V.K.",0.368,0.421,0,0,0,0.211,0,0,0,0,0,0,0
"MECH&AE 157 - JU, S.",0.389,0.167,0.056,0,0,0.389,0,0,0,0,0,0,0
"MECH&AE 157 - MATTHES, C.",0.333,0.133,0,0.267,0,0.267,0,0,0,0,0,0,0
"MECH&AE 161A - DAVOYAN, A.R.",0.357,0.114,0.029,0.129,0.043,0.057,0.029,0.057,0.071,0.029,0.014,0.043,0.029
"MECH&AE 162A - MAJLESSI, A.",0.214,0.171,0.014,0.186,0.057,0.143,0.071,0.043,0.071,0.014,0,0,0.014
"MECH&AE 166A - SEPULVEDA, A.E.",0.319,0.203,0.029,0.174,0.058,0.159,0.029,0,0.014,0,0,0,0.014
"MECH&AE 166C - CARMAN, G.P.",0.529,0.118,0.118,0.059,0,0.176,0,0,0,0,0,0,0
"MECH&AE 169A - CHANG, S.",0.222,0.278,0.222,0.056,0,0.222,0,0,0,0,0,0,0
"MECH&AE 171A - IWASAKI, T.",0.083,0.153,0.069,0.167,0.111,0.208,0.097,0.028,0.083,0,0,0,0
"MECH&AE 174 - MOSLEH, A.",0.306,0.083,0.167,0.111,0.111,0.194,0.028,0,0,0,0,0,0
"MECH&AE 182C - EDOH, A.K.",0.067,0.267,0.267,0.067,0.067,0,0,0.267,0,0,0,0,0
"MECH&AE 183A - LI, X.",0.239,0.109,0.087,0.152,0.087,0.304,0,0,0.022,0,0,0,0
