hour,minute,n_people,week,day,facility,n_people_rel
14,30,100.0,Weeks 9 and 10,Saturday,wooden,0.225
14,40,104.0,Weeks 9 and 10,Saturday,wooden,0.234
14,50,104.0,Weeks 9 and 10,Saturday,wooden,0.234
15,0,104.0,Weeks 9 and 10,Saturday,wooden,0.234
15,10,102.0,Weeks 9 and 10,Saturday,wooden,0.229
15,20,105.0,Weeks 9 and 10,Saturday,wooden,0.236
15,30,107.0,Weeks 9 and 10,Saturday,wooden,0.24
15,40,112.0,Weeks 9 and 10,Saturday,wooden,0.252
15,50,116.0,Weeks 9 and 10,Saturday,wooden,0.261
16,0,125.0,Weeks 9 and 10,Saturday,wooden,0.281
16,10,123.0,Weeks 9 and 10,Saturday,wooden,0.276
16,20,127.0,Weeks 9 and 10,Saturday,wooden,0.285
16,30,126.0,Weeks 9 and 10,Saturday,wooden,0.283
16,40,125.0,Weeks 9 and 10,Saturday,wooden,0.281
16,50,133.0,Weeks 9 and 10,Saturday,wooden,0.299
17,0,128.0,Weeks 9 and 10,Saturday,wooden,0.288
17,10,124.0,Weeks 9 and 10,Saturday,wooden,0.279
17,20,115.0,Weeks 9 and 10,Saturday,wooden,0.258
17,30,119.0,Weeks 9 and 10,Saturday,wooden,0.267
17,40,116.0,Weeks 9 and 10,Saturday,wooden,0.261
17,50,112.0,Weeks 9 and 10,Saturday,wooden,0.252
18,0,111.0,Weeks 9 and 10,Saturday,wooden,0.249
18,10,117.0,Weeks 9 and 10,Saturday,wooden,0.263
18,20,112.0,Weeks 9 and 10,Saturday,wooden,0.252
18,30,113.0,Weeks 9 and 10,Saturday,wooden,0.254
18,40,117.0,Weeks 9 and 10,Saturday,wooden,0.263
18,50,119.0,Weeks 9 and 10,Saturday,wooden,0.267
19,0,100.0,Weeks 9 and 10,Saturday,wooden,0.225
19,10,79.0,Weeks 9 and 10,Saturday,wooden,0.178
19,20,58.0,Weeks 9 and 10,Saturday,wooden,0.13
19,30,42.0,Weeks 9 and 10,Saturday,wooden,0.094
19,40,28.0,Weeks 9 and 10,Saturday,wooden,0.063
19,50,18.0,Weeks 9 and 10,Saturday,wooden,0.04
20,0,0.0,Weeks 9 and 10,Saturday,wooden,0.0
20,10,0.0,Weeks 9 and 10,Saturday,wooden,0.0
20,20,0.0,Weeks 9 and 10,Saturday,wooden,0.0
20,30,0.0,Weeks 9 and 10,Saturday,wooden,0.0
20,40,0.0,Weeks 9 and 10,Saturday,wooden,0.0
20,50,0.0,Weeks 9 and 10,Saturday,wooden,0.0
21,0,0.0,Weeks 9 and 10,Saturday,wooden,0.0
21,10,0.0,Weeks 9 and 10,Saturday,wooden,0.0
21,20,0.0,Weeks 9 and 10,Saturday,wooden,0.0
21,30,0.0,Weeks 9 and 10,Saturday,wooden,0.0
21,40,0.0,Weeks 9 and 10,Saturday,wooden,0.0
21,50,0.0,Weeks 9 and 10,Saturday,wooden,0.0
22,0,0.0,Weeks 9 and 10,Saturday,wooden,0.0
22,10,0.0,Weeks 9 and 10,Saturday,wooden,0.0
22,20,0.0,Weeks 9 and 10,Saturday,wooden,0.0
22,30,0.0,Weeks 9 and 10,Saturday,wooden,0.0
22,40,0.0,Weeks 9 and 10,Saturday,wooden,0.0
22,50,0.0,Weeks 9 and 10,Saturday,wooden,0.0
23,0,0.0,Weeks 9 and 10,Saturday,wooden,0.0
23,10,0.0,Weeks 9 and 10,Saturday,wooden,0.0
23,20,0.0,Weeks 9 and 10,Saturday,wooden,0.0
23,30,0.0,Weeks 9 and 10,Saturday,wooden,0.0
23,40,0.0,Weeks 9 and 10,Saturday,wooden,0.0
23,50,0.0,Weeks 9 and 10,Saturday,wooden,0.0
0,0,0.0,Weeks 9 and 10,Sunday,wooden,0.0
0,10,0.0,Weeks 9 and 10,Sunday,wooden,0.0
0,20,0.0,Weeks 9 and 10,Sunday,wooden,0.0
0,30,0.0,Weeks 9 and 10,Sunday,wooden,0.0
0,40,0.0,Weeks 9 and 10,Sunday,wooden,0.0
0,50,0.0,Weeks 9 and 10,Sunday,wooden,0.0
1,0,0.0,Weeks 9 and 10,Sunday,wooden,0.0
1,10,0.0,Weeks 9 and 10,Sunday,wooden,0.0
1,20,0.0,Weeks 9 and 10,Sunday,wooden,0.0
1,30,0.0,Weeks 9 and 10,Sunday,wooden,0.0
1,40,0.0,Weeks 9 and 10,Sunday,wooden,0.0
1,50,0.0,Weeks 9 and 10,Sunday,wooden,0.0
2,0,0.0,Weeks 9 and 10,Sunday,wooden,0.0
2,10,0.0,Weeks 9 and 10,Sunday,wooden,0.0
2,20,0.0,Weeks 9 and 10,Sunday,wooden,0.0
2,30,0.0,Weeks 9 and 10,Sunday,wooden,0.0
2,40,0.0,Weeks 9 and 10,Sunday,wooden,0.0
2,50,0.0,Weeks 9 and 10,Sunday,wooden,0.0
3,0,0.0,Weeks 9 and 10,Sunday,wooden,0.0
3,10,0.0,Weeks 9 and 10,Sunday,wooden,0.0
3,20,0.0,Weeks 9 and 10,Sunday,wooden,0.0
3,30,0.0,Weeks 9 and 10,Sunday,wooden,0.0
3,40,0.0,Weeks 9 and 10,Sunday,wooden,0.0
3,50,0.0,Weeks 9 and 10,Sunday,wooden,0.0
4,0,0.0,Weeks 9 and 10,Sunday,wooden,0.0
4,10,0.0,Weeks 9 and 10,Sunday,wooden,0.0
4,20,0.0,Weeks 9 and 10,Sunday,wooden,0.0
4,30,0.0,Weeks 9 and 10,Sunday,wooden,0.0
4,40,0.0,Weeks 9 and 10,Sunday,wooden,0.0
4,50,0.0,Weeks 9 and 10,Sunday,wooden,0.0
5,0,0.0,Weeks 9 and 10,Sunday,wooden,0.0
5,10,0.0,Weeks 9 and 10,Sunday,wooden,0.0
5,20,0.0,Weeks 9 and 10,Sunday,wooden,0.0
5,30,0.0,Weeks 9 and 10,Sunday,wooden,0.0
5,40,0.0,Weeks 9 and 10,Sunday,wooden,0.0
5,50,0.0,Weeks 9 and 10,Sunday,wooden,0.0
6,0,0.0,Weeks 9 and 10,Sunday,wooden,0.0
6,10,0.0,Weeks 9 and 10,Sunday,wooden,0.0
6,20,0.0,Weeks 9 and 10,Sunday,wooden,0.0
6,30,0.0,Weeks 9 and 10,Sunday,wooden,0.0
6,40,0.0,Weeks 9 and 10,Sunday,wooden,0.0
6,50,0.0,Weeks 9 and 10,Sunday,wooden,0.0
7,0,0.0,Weeks 9 and 10,Sunday,wooden,0.0
7,10,0.0,Weeks 9 and 10,Sunday,wooden,0.0
7,20,0.0,Weeks 9 and 10,Sunday,wooden,0.0
7,30,0.0,Weeks 9 and 10,Sunday,wooden,0.0
7,40,0.0,Weeks 9 and 10,Sunday,wooden,0.0
7,50,0.0,Weeks 9 and 10,Sunday,wooden,0.0
8,0,0.0,Weeks 9 and 10,Sunday,wooden,0.0
8,10,0.0,Weeks 9 and 10,Sunday,wooden,0.0
8,20,0.0,Weeks 9 and 10,Sunday,wooden,0.0
8,30,0.0,Weeks 9 and 10,Sunday,wooden,0.0
8,40,0.0,Weeks 9 and 10,Sunday,wooden,0.0
8,50,0.0,Weeks 9 and 10,Sunday,wooden,0.0
9,0,36.0,Weeks 9 and 10,Sunday,wooden,0.081
9,10,47.0,Weeks 9 and 10,Sunday,wooden,0.106
9,20,58.0,Weeks 9 and 10,Sunday,wooden,0.13
9,30,66.0,Weeks 9 and 10,Sunday,wooden,0.148
9,40,77.0,Weeks 9 and 10,Sunday,wooden,0.173
9,50,89.0,Weeks 9 and 10,Sunday,wooden,0.2
10,0,90.0,Weeks 9 and 10,Sunday,wooden,0.202
10,10,90.0,Weeks 9 and 10,Sunday,wooden,0.202
10,20,88.0,Weeks 9 and 10,Sunday,wooden,0.198
10,30,88.0,Weeks 9 and 10,Sunday,wooden,0.198
10,40,88.0,Weeks 9 and 10,Sunday,wooden,0.198
10,50,90.0,Weeks 9 and 10,Sunday,wooden,0.202
11,0,94.0,Weeks 9 and 10,Sunday,wooden,0.211
11,10,86.0,Weeks 9 and 10,Sunday,wooden,0.193
11,20,77.0,Weeks 9 and 10,Sunday,wooden,0.173
11,30,76.0,Weeks 9 and 10,Sunday,wooden,0.171
11,40,79.0,Weeks 9 and 10,Sunday,wooden,0.178
11,50,80.0,Weeks 9 and 10,Sunday,wooden,0.18
12,0,80.0,Weeks 9 and 10,Sunday,wooden,0.18
12,10,86.0,Weeks 9 and 10,Sunday,wooden,0.193
12,20,80.0,Weeks 9 and 10,Sunday,wooden,0.18
12,30,78.0,Weeks 9 and 10,Sunday,wooden,0.175
12,40,80.0,Weeks 9 and 10,Sunday,wooden,0.18
12,50,84.0,Weeks 9 and 10,Sunday,wooden,0.189
13,0,84.0,Weeks 9 and 10,Sunday,wooden,0.189
13,10,82.0,Weeks 9 and 10,Sunday,wooden,0.184
13,20,74.0,Weeks 9 and 10,Sunday,wooden,0.166
13,30,73.0,Weeks 9 and 10,Sunday,wooden,0.164
13,40,70.0,Weeks 9 and 10,Sunday,wooden,0.157
13,50,75.0,Weeks 9 and 10,Sunday,wooden,0.169
14,0,80.0,Weeks 9 and 10,Sunday,wooden,0.18
14,10,79.0,Weeks 9 and 10,Sunday,wooden,0.178
14,20,80.0,Weeks 9 and 10,Sunday,wooden,0.18
14,30,86.0,Weeks 9 and 10,Sunday,wooden,0.193
14,40,91.0,Weeks 9 and 10,Sunday,wooden,0.204
14,50,104.0,Weeks 9 and 10,Sunday,wooden,0.234
15,0,112.0,Weeks 9 and 10,Sunday,wooden,0.252
15,10,108.0,Weeks 9 and 10,Sunday,wooden,0.243
15,20,108.0,Weeks 9 and 10,Sunday,wooden,0.243
15,30,108.0,Weeks 9 and 10,Sunday,wooden,0.243
15,40,104.0,Weeks 9 and 10,Sunday,wooden,0.234
15,50,110.0,Weeks 9 and 10,Sunday,wooden,0.247
16,0,114.0,Weeks 9 and 10,Sunday,wooden,0.256
16,10,121.0,Weeks 9 and 10,Sunday,wooden,0.272
16,20,118.0,Weeks 9 and 10,Sunday,wooden,0.265
16,30,114.0,Weeks 9 and 10,Sunday,wooden,0.256
16,40,115.0,Weeks 9 and 10,Sunday,wooden,0.258
16,50,114.0,Weeks 9 and 10,Sunday,wooden,0.256
17,0,109.0,Weeks 9 and 10,Sunday,wooden,0.245
17,10,106.0,Weeks 9 and 10,Sunday,wooden,0.238
17,20,106.0,Weeks 9 and 10,Sunday,wooden,0.238
17,30,106.0,Weeks 9 and 10,Sunday,wooden,0.238
17,40,108.0,Weeks 9 and 10,Sunday,wooden,0.243
17,50,103.0,Weeks 9 and 10,Sunday,wooden,0.231
18,0,104.0,Weeks 9 and 10,Sunday,wooden,0.234
18,10,104.0,Weeks 9 and 10,Sunday,wooden,0.234
18,20,100.0,Weeks 9 and 10,Sunday,wooden,0.225
18,30,97.0,Weeks 9 and 10,Sunday,wooden,0.218
18,40,94.0,Weeks 9 and 10,Sunday,wooden,0.211
18,50,90.0,Weeks 9 and 10,Sunday,wooden,0.202
19,0,92.0,Weeks 9 and 10,Sunday,wooden,0.207
19,10,83.0,Weeks 9 and 10,Sunday,wooden,0.187
19,20,84.0,Weeks 9 and 10,Sunday,wooden,0.189
19,30,78.0,Weeks 9 and 10,Sunday,wooden,0.175
19,40,79.0,Weeks 9 and 10,Sunday,wooden,0.178
19,50,77.0,Weeks 9 and 10,Sunday,wooden,0.173
20,0,74.0,Weeks 9 and 10,Sunday,wooden,0.166
20,10,74.0,Weeks 9 and 10,Sunday,wooden,0.166
20,20,73.0,Weeks 9 and 10,Sunday,wooden,0.164
20,30,73.0,Weeks 9 and 10,Sunday,wooden,0.164
20,40,74.0,Weeks 9 and 10,Sunday,wooden,0.166
20,50,75.0,Weeks 9 and 10,Sunday,wooden,0.169
21,0,78.0,Weeks 9 and 10,Sunday,wooden,0.175
21,10,80.0,Weeks 9 and 10,Sunday,wooden,0.18
21,20,86.0,Weeks 9 and 10,Sunday,wooden,0.193
21,30,84.0,Weeks 9 and 10,Sunday,wooden,0.189
21,40,84.0,Weeks 9 and 10,Sunday,wooden,0.189
21,50,84.0,Weeks 9 and 10,Sunday,wooden,0.189
22,0,66.0,Weeks 9 and 10,Sunday,wooden,0.148
22,10,52.0,Weeks 9 and 10,Sunday,wooden,0.117
22,20,39.0,Weeks 9 and 10,Sunday,wooden,0.088
22,30,28.0,Weeks 9 and 10,Sunday,wooden,0.063
22,40,18.0,Weeks 9 and 10,Sunday,wooden,0.04
22,50,10.0,Weeks 9 and 10,Sunday,wooden,0.022
23,0,0.0,Weeks 9 and 10,Sunday,wooden,0.0
23,10,0.0,Weeks 9 and 10,Sunday,wooden,0.0
23,20,0.0,Weeks 9 and 10,Sunday,wooden,0.0
23,30,0.0,Weeks 9 and 10,Sunday,wooden,0.0
23,40,0.0,Weeks 9 and 10,Sunday,wooden,0.0
23,50,0.0,Weeks 9 and 10,Sunday,wooden,0.0
0,0,0.0,Finals Week,Monday to Thursday,wooden,0.0
0,10,0.0,Finals Week,Monday to Thursday,wooden,0.0
0,20,0.0,Finals Week,Monday to Thursday,wooden,0.0
0,30,0.0,Finals Week,Monday to Thursday,wooden,0.0
0,40,0.0,Finals Week,Monday to Thursday,wooden,0.0
0,50,0.0,Finals Week,Monday to Thursday,wooden,0.0
1,0,0.0,Finals Week,Monday to Thursday,wooden,0.0
1,10,0.0,Finals Week,Monday to Thursday,wooden,0.0
1,20,0.0,Finals Week,Monday to Thursday,wooden,0.0
1,30,0.0,Finals Week,Monday to Thursday,wooden,0.0
1,40,0.0,Finals Week,Monday to Thursday,wooden,0.0
1,50,0.0,Finals Week,Monday to Thursday,wooden,0.0
2,0,0.0,Finals Week,Monday to Thursday,wooden,0.0
2,10,0.0,Finals Week,Monday to Thursday,wooden,0.0
2,20,0.0,Finals Week,Monday to Thursday,wooden,0.0
2,30,0.0,Finals Week,Monday to Thursday,wooden,0.0
2,40,0.0,Finals Week,Monday to Thursday,wooden,0.0
2,50,0.0,Finals Week,Monday to Thursday,wooden,0.0
3,0,0.0,Finals Week,Monday to Thursday,wooden,0.0
3,10,0.0,Finals Week,Monday to Thursday,wooden,0.0
3,20,0.0,Finals Week,Monday to Thursday,wooden,0.0
3,30,0.0,Finals Week,Monday to Thursday,wooden,0.0
3,40,0.0,Finals Week,Monday to Thursday,wooden,0.0
3,50,0.0,Finals Week,Monday to Thursday,wooden,0.0
4,0,0.0,Finals Week,Monday to Thursday,wooden,0.0
4,10,0.0,Finals Week,Monday to Thursday,wooden,0.0
4,20,0.0,Finals Week,Monday to Thursday,wooden,0.0
4,30,0.0,Finals Week,Monday to Thursday,wooden,0.0
4,40,0.0,Finals Week,Monday to Thursday,wooden,0.0
4,50,0.0,Finals Week,Monday to Thursday,wooden,0.0
5,0,0.0,Finals Week,Monday to Thursday,wooden,0.0
5,10,0.0,Finals Week,Monday to Thursday,wooden,0.0
5,20,0.0,Finals Week,Monday to Thursday,wooden,0.0
5,30,32.0,Finals Week,Monday to Thursday,wooden,0.072
5,40,44.0,Finals Week,Monday to Thursday,wooden,0.099
5,50,51.0,Finals Week,Monday to Thursday,wooden,0.115
6,0,60.0,Finals Week,Monday to Thursday,wooden,0.135
6,10,64.0,Finals Week,Monday to Thursday,wooden,0.144
6,20,65.0,Finals Week,Monday to Thursday,wooden,0.146
6,30,65.0,Finals Week,Monday to Thursday,wooden,0.146
6,40,62.0,Finals Week,Monday to Thursday,wooden,0.139
6,50,62.0,Finals Week,Monday to Thursday,wooden,0.139
7,0,67.0,Finals Week,Monday to Thursday,wooden,0.151
7,10,74.0,Finals Week,Monday to Thursday,wooden,0.166
7,20,80.0,Finals Week,Monday to Thursday,wooden,0.18
7,30,81.0,Finals Week,Monday to Thursday,wooden,0.182
7,40,80.0,Finals Week,Monday to Thursday,wooden,0.18
7,50,76.0,Finals Week,Monday to Thursday,wooden,0.171
8,0,72.0,Finals Week,Monday to Thursday,wooden,0.162
8,10,74.0,Finals Week,Monday to Thursday,wooden,0.166
8,20,77.0,Finals Week,Monday to Thursday,wooden,0.173
8,30,77.0,Finals Week,Monday to Thursday,wooden,0.173
8,40,76.0,Finals Week,Monday to Thursday,wooden,0.171
8,50,76.0,Finals Week,Monday to Thursday,wooden,0.171
9,0,80.0,Finals Week,Monday to Thursday,wooden,0.18
9,10,81.0,Finals Week,Monday to Thursday,wooden,0.182
9,20,81.0,Finals Week,Monday to Thursday,wooden,0.182
9,30,84.0,Finals Week,Monday to Thursday,wooden,0.189
9,40,85.0,Finals Week,Monday to Thursday,wooden,0.191
9,50,88.0,Finals Week,Monday to Thursday,wooden,0.198
10,0,94.0,Finals Week,Monday to Thursday,wooden,0.211
10,10,101.0,Finals Week,Monday to Thursday,wooden,0.227
10,20,100.0,Finals Week,Monday to Thursday,wooden,0.225
10,30,103.0,Finals Week,Monday to Thursday,wooden,0.231
10,40,105.0,Finals Week,Monday to Thursday,wooden,0.236
10,50,113.0,Finals Week,Monday to Thursday,wooden,0.254
11,0,120.0,Finals Week,Monday to Thursday,wooden,0.27
11,10,124.0,Finals Week,Monday to Thursday,wooden,0.279
11,20,126.0,Finals Week,Monday to Thursday,wooden,0.283
11,30,127.0,Finals Week,Monday to Thursday,wooden,0.285
11,40,132.0,Finals Week,Monday to Thursday,wooden,0.297
11,50,157.0,Finals Week,Monday to Thursday,wooden,0.353
12,0,184.0,Finals Week,Monday to Thursday,wooden,0.413
12,10,184.0,Finals Week,Monday to Thursday,wooden,0.413
12,20,176.0,Finals Week,Monday to Thursday,wooden,0.396
12,30,164.0,Finals Week,Monday to Thursday,wooden,0.369
12,40,161.0,Finals Week,Monday to Thursday,wooden,0.362
12,50,154.0,Finals Week,Monday to Thursday,wooden,0.346
13,0,148.0,Finals Week,Monday to Thursday,wooden,0.333
13,10,142.0,Finals Week,Monday to Thursday,wooden,0.319
13,20,140.0,Finals Week,Monday to Thursday,wooden,0.315
13,30,135.0,Finals Week,Monday to Thursday,wooden,0.303
13,40,129.0,Finals Week,Monday to Thursday,wooden,0.29
13,50,129.0,Finals Week,Monday to Thursday,wooden,0.29
14,0,128.0,Finals Week,Monday to Thursday,wooden,0.288
14,10,131.0,Finals Week,Monday to Thursday,wooden,0.294
14,20,135.0,Finals Week,Monday to Thursday,wooden,0.303
14,30,133.0,Finals Week,Monday to Thursday,wooden,0.299
14,40,144.0,Finals Week,Monday to Thursday,wooden,0.324
14,50,146.0,Finals Week,Monday to Thursday,wooden,0.328
15,0,146.0,Finals Week,Monday to Thursday,wooden,0.328
15,10,147.0,Finals Week,Monday to Thursday,wooden,0.33
15,20,140.0,Finals Week,Monday to Thursday,wooden,0.315
15,30,144.0,Finals Week,Monday to Thursday,wooden,0.324
15,40,146.0,Finals Week,Monday to Thursday,wooden,0.328
15,50,154.0,Finals Week,Monday to Thursday,wooden,0.346
16,0,161.0,Finals Week,Monday to Thursday,wooden,0.362
16,10,164.0,Finals Week,Monday to Thursday,wooden,0.369
16,20,170.0,Finals Week,Monday to Thursday,wooden,0.382
16,30,177.0,Finals Week,Monday to Thursday,wooden,0.398
16,40,179.0,Finals Week,Monday to Thursday,wooden,0.402
16,50,184.0,Finals Week,Monday to Thursday,wooden,0.413
17,0,210.0,Finals Week,Monday to Thursday,wooden,0.472
17,10,227.0,Finals Week,Monday to Thursday,wooden,0.51
17,20,237.0,Finals Week,Monday to Thursday,wooden,0.533
17,30,236.0,Finals Week,Monday to Thursday,wooden,0.53
17,40,225.0,Finals Week,Monday to Thursday,wooden,0.506
17,50,216.0,Finals Week,Monday to Thursday,wooden,0.485
18,0,211.0,Finals Week,Monday to Thursday,wooden,0.474
18,10,204.0,Finals Week,Monday to Thursday,wooden,0.458
18,20,196.0,Finals Week,Monday to Thursday,wooden,0.44
18,30,185.0,Finals Week,Monday to Thursday,wooden,0.416
18,40,173.0,Finals Week,Monday to Thursday,wooden,0.389
18,50,165.0,Finals Week,Monday to Thursday,wooden,0.371
19,0,156.0,Finals Week,Monday to Thursday,wooden,0.351
19,10,149.0,Finals Week,Monday to Thursday,wooden,0.335
19,20,144.0,Finals Week,Monday to Thursday,wooden,0.324
19,30,140.0,Finals Week,Monday to Thursday,wooden,0.315
19,40,136.0,Finals Week,Monday to Thursday,wooden,0.306
19,50,134.0,Finals Week,Monday to Thursday,wooden,0.301
20,0,133.0,Finals Week,Monday to Thursday,wooden,0.299
20,10,131.0,Finals Week,Monday to Thursday,wooden,0.294
20,20,133.0,Finals Week,Monday to Thursday,wooden,0.299
20,30,135.0,Finals Week,Monday to Thursday,wooden,0.303
20,40,134.0,Finals Week,Monday to Thursday,wooden,0.301
20,50,130.0,Finals Week,Monday to Thursday,wooden,0.292
21,0,123.0,Finals Week,Monday to Thursday,wooden,0.276
21,10,124.0,Finals Week,Monday to Thursday,wooden,0.279
21,20,120.0,Finals Week,Monday to Thursday,wooden,0.27
21,30,116.0,Finals Week,Monday to Thursday,wooden,0.261
21,40,108.0,Finals Week,Monday to Thursday,wooden,0.243
21,50,103.0,Finals Week,Monday to Thursday,wooden,0.231
22,0,90.0,Finals Week,Monday to Thursday,wooden,0.202
22,10,70.0,Finals Week,Monday to Thursday,wooden,0.157
22,20,51.0,Finals Week,Monday to Thursday,wooden,0.115
22,30,39.0,Finals Week,Monday to Thursday,wooden,0.088
22,40,26.0,Finals Week,Monday to Thursday,wooden,0.058
22,50,16.0,Finals Week,Monday to Thursday,wooden,0.036
23,0,10.0,Finals Week,Monday to Thursday,wooden,0.022
23,10,6.0,Finals Week,Monday to Thursday,wooden,0.013
23,20,3.0,Finals Week,Monday to Thursday,wooden,0.007
23,30,2.0,Finals Week,Monday to Thursday,wooden,0.004
23,40,1.0,Finals Week,Monday to Thursday,wooden,0.002
23,50,0.0,Finals Week,Monday to Thursday,wooden,0.0
0,0,0.0,Finals Week,Friday,wooden,0.0
0,10,1.0,Finals Week,Friday,wooden,0.002
0,20,0.0,Finals Week,Friday,wooden,0.0
0,30,0.0,Finals Week,Friday,wooden,0.0
0,40,0.0,Finals Week,Friday,wooden,0.0
0,50,0.0,Finals Week,Friday,wooden,0.0
1,0,0.0,Finals Week,Friday,wooden,0.0
1,10,0.0,Finals Week,Friday,wooden,0.0
1,20,0.0,Finals Week,Friday,wooden,0.0
1,30,0.0,Finals Week,Friday,wooden,0.0
1,40,0.0,Finals Week,Friday,wooden,0.0
1,50,0.0,Finals Week,Friday,wooden,0.0
2,0,0.0,Finals Week,Friday,wooden,0.0
2,10,0.0,Finals Week,Friday,wooden,0.0
2,20,0.0,Finals Week,Friday,wooden,0.0
2,30,0.0,Finals Week,Friday,wooden,0.0
2,40,0.0,Finals Week,Friday,wooden,0.0
2,50,0.0,Finals Week,Friday,wooden,0.0
3,0,0.0,Finals Week,Friday,wooden,0.0
3,10,0.0,Finals Week,Friday,wooden,0.0
3,20,0.0,Finals Week,Friday,wooden,0.0
3,30,0.0,Finals Week,Friday,wooden,0.0
3,40,0.0,Finals Week,Friday,wooden,0.0
3,50,0.0,Finals Week,Friday,wooden,0.0
4,0,0.0,Finals Week,Friday,wooden,0.0
4,10,0.0,Finals Week,Friday,wooden,0.0
4,20,0.0,Finals Week,Friday,wooden,0.0
4,30,0.0,Finals Week,Friday,wooden,0.0
4,40,0.0,Finals Week,Friday,wooden,0.0
4,50,0.0,Finals Week,Friday,wooden,0.0
5,0,0.0,Finals Week,Friday,wooden,0.0
5,10,0.0,Finals Week,Friday,wooden,0.0
5,20,0.0,Finals Week,Friday,wooden,0.0
5,30,22.0,Finals Week,Friday,wooden,0.049
5,40,32.0,Finals Week,Friday,wooden,0.072
5,50,43.0,Finals Week,Friday,wooden,0.097
6,0,54.0,Finals Week,Friday,wooden,0.121
6,10,54.0,Finals Week,Friday,wooden,0.121
6,20,56.0,Finals Week,Friday,wooden,0.126
6,30,53.0,Finals Week,Friday,wooden,0.119
6,40,52.0,Finals Week,Friday,wooden,0.117
6,50,52.0,Finals Week,Friday,wooden,0.117
7,0,57.0,Finals Week,Friday,wooden,0.128
7,10,58.0,Finals Week,Friday,wooden,0.13
7,20,62.0,Finals Week,Friday,wooden,0.139
7,30,64.0,Finals Week,Friday,wooden,0.144
7,40,70.0,Finals Week,Friday,wooden,0.157
7,50,74.0,Finals Week,Friday,wooden,0.166
8,0,73.0,Finals Week,Friday,wooden,0.164
8,10,70.0,Finals Week,Friday,wooden,0.157
8,20,71.0,Finals Week,Friday,wooden,0.16
8,30,73.0,Finals Week,Friday,wooden,0.164
8,40,71.0,Finals Week,Friday,wooden,0.16
8,50,70.0,Finals Week,Friday,wooden,0.157
9,0,68.0,Finals Week,Friday,wooden,0.153
9,10,67.0,Finals Week,Friday,wooden,0.151
9,20,68.0,Finals Week,Friday,wooden,0.153
9,30,71.0,Finals Week,Friday,wooden,0.16
9,40,74.0,Finals Week,Friday,wooden,0.166
9,50,80.0,Finals Week,Friday,wooden,0.18
10,0,86.0,Finals Week,Friday,wooden,0.193
10,10,83.0,Finals Week,Friday,wooden,0.187
10,20,82.0,Finals Week,Friday,wooden,0.184
10,30,85.0,Finals Week,Friday,wooden,0.191
10,40,84.0,Finals Week,Friday,wooden,0.189
10,50,84.0,Finals Week,Friday,wooden,0.189
11,0,89.0,Finals Week,Friday,wooden,0.2
11,10,93.0,Finals Week,Friday,wooden,0.209
11,20,107.0,Finals Week,Friday,wooden,0.24
11,30,110.0,Finals Week,Friday,wooden,0.247
11,40,119.0,Finals Week,Friday,wooden,0.267
11,50,133.0,Finals Week,Friday,wooden,0.299
12,0,140.0,Finals Week,Friday,wooden,0.315
12,10,135.0,Finals Week,Friday,wooden,0.303
12,20,145.0,Finals Week,Friday,wooden,0.326
12,30,136.0,Finals Week,Friday,wooden,0.306
12,40,125.0,Finals Week,Friday,wooden,0.281
12,50,125.0,Finals Week,Friday,wooden,0.281
13,0,139.0,Finals Week,Friday,wooden,0.312
13,10,152.0,Finals Week,Friday,wooden,0.342
13,20,153.0,Finals Week,Friday,wooden,0.344
13,30,161.0,Finals Week,Friday,wooden,0.362
13,40,161.0,Finals Week,Friday,wooden,0.362
13,50,154.0,Finals Week,Friday,wooden,0.346
14,0,143.0,Finals Week,Friday,wooden,0.321
14,10,135.0,Finals Week,Friday,wooden,0.303
14,20,126.0,Finals Week,Friday,wooden,0.283
14,30,123.0,Finals Week,Friday,wooden,0.276
14,40,115.0,Finals Week,Friday,wooden,0.258
14,50,110.0,Finals Week,Friday,wooden,0.247
15,0,102.0,Finals Week,Friday,wooden,0.229
15,10,95.0,Finals Week,Friday,wooden,0.213
15,20,87.0,Finals Week,Friday,wooden,0.196
15,30,93.0,Finals Week,Friday,wooden,0.209
15,40,97.0,Finals Week,Friday,wooden,0.218
15,50,96.0,Finals Week,Friday,wooden,0.216
16,0,94.0,Finals Week,Friday,wooden,0.211
16,10,99.0,Finals Week,Friday,wooden,0.222
16,20,95.0,Finals Week,Friday,wooden,0.213
16,30,92.0,Finals Week,Friday,wooden,0.207
16,40,91.0,Finals Week,Friday,wooden,0.204
16,50,88.0,Finals Week,Friday,wooden,0.198
17,0,98.0,Finals Week,Friday,wooden,0.22
17,10,107.0,Finals Week,Friday,wooden,0.24
17,20,113.0,Finals Week,Friday,wooden,0.254
17,30,115.0,Finals Week,Friday,wooden,0.258
17,40,119.0,Finals Week,Friday,wooden,0.267
17,50,119.0,Finals Week,Friday,wooden,0.267
18,0,121.0,Finals Week,Friday,wooden,0.272
18,10,125.0,Finals Week,Friday,wooden,0.281
18,20,117.0,Finals Week,Friday,wooden,0.263
18,30,112.0,Finals Week,Friday,wooden,0.252
18,40,107.0,Finals Week,Friday,wooden,0.24
18,50,101.0,Finals Week,Friday,wooden,0.227
19,0,83.0,Finals Week,Friday,wooden,0.187
19,10,67.0,Finals Week,Friday,wooden,0.151
19,20,50.0,Finals Week,Friday,wooden,0.112
19,30,37.0,Finals Week,Friday,wooden,0.083
