"CLASS","A+","A","A-","B+","B","B-","C+","C","C-","D+","D","D-","F"
"INDO 100A - WIJAYA, J.",0,0.444,0.444,0.111,0,0,0,0,0,0,0,0,0
"INF STD 211 - DRUCKER, J.R.",0,0.533,0.433,0.033,0,0,0,0,0,0,0,0,0
"INF STD 211 - DRUCKER, J.R. LEC 2",0,0.68,0.28,0,0.04,0,0,0,0,0,0,0,0
"INF STD 227 - NOBLE, S.U.",0,0.917,0.083,0,0,0,0,0,0,0,0,0,0
"INF STD 260 - LEAZER, G.H.",0,0.308,0.615,0.077,0,0,0,0,0,0,0,0,0
"INF STD 260 - LEAZER, G.H. LEC 2",0,0.7,0.275,0,0,0,0,0,0,0,0,0,0.025
"INF STD 271 - GOMEZ, J.N.",0.143,0.571,0.071,0.214,0,0,0,0,0,0,0,0,0
"INF STD 289 - BLANCHETTE, J.",0.231,0.231,0.231,0.308,0,0,0,0,0,0,0,0,0
"INF STD 289 - DRUCKER, J.R.",0.2,0.7,0,0,0.1,0,0,0,0,0,0,0,0
"INF STD 289 - TADIC, L.K.",0,0.5,0,0.3,0.1,0.1,0,0,0,0,0,0,0
"INF STD 289 - VANCOUR, S.G.",0,0.462,0.462,0.077,0,0,0,0,0,0,0,0,0
"INF STD 30 - LIEVROUW, L.A.",0,0.235,0.338,0.191,0.147,0.029,0.044,0.015,0,0,0,0,0
"INF STD 423 - KARATSU, R.D.",0.5,0,0,0,0.5,0,0,0,0,0,0,0,0
"INF STD 431 - GILLILAND, A.J.",0.025,0.6,0.35,0.025,0,0,0,0,0,0,0,0,0
"INF STD 434 - CASWELL, M.L.",0,0.615,0.385,0,0,0,0,0,0,0,0,0,0
"INTL DV 1 - ANJUM, E.",0.01,0.466,0.343,0.083,0.059,0.025,0.005,0,0.01,0,0,0,0
"INTL DV 160 - FUENTES-DASTE, L.",0.074,0.111,0.111,0.296,0.37,0,0,0,0,0,0,0,0.037
"INTL DV 160 - ROSS, M.L.",0.056,0.296,0.093,0.111,0.278,0.037,0.056,0.074,0,0,0,0,0
"INTL DV 191 - FUENTES-DASTE, L.",0.083,0.042,0.208,0.125,0.292,0.083,0.125,0.042,0,0,0,0,0
"IRANIAN 102A - HAGIGI, L.E.",0.1,0.8,0.1,0,0,0,0,0,0,0,0,0,0
"IRANIAN 103A - INGENITO, D.",0.8,0.2,0,0,0,0,0,0,0,0,0,0,0
"IRANIAN 1A - POURZANGI, B.",0,0.778,0.222,0,0,0,0,0,0,0,0,0,0
"IRANIAN 20A - HAGIGI, L.E.",0,0.786,0.143,0,0.071,0,0,0,0,0,0,0,0
"IRANIAN 20A - HAGIGI, L.E. LEC 2",0,0.842,0.158,0,0,0,0,0,0,0,0,0,0
"IRANIAN M105A - SAIEDI, N.",0,0.651,0.279,0.07,0,0,0,0,0,0,0,0,0
"IRANIAN M60 - SHAYEGAN, M.R.",0.143,0,0.429,0,0.286,0.143,0,0,0,0,0,0,0
"ITALIAN 1 - LAVAGNINO, C.G.",0.188,0.312,0,0.062,0.062,0,0.125,0.062,0.062,0,0.125,0,0
"ITALIAN 1 - LAVAGNINO, C.G. LEC 2",0.062,0.188,0.375,0.188,0.125,0.062,0,0,0,0,0,0,0
"ITALIAN 1 - LAVAGNINO, C.G. LEC 3",0.208,0.458,0.083,0.125,0.042,0,0.042,0.042,0,0,0,0,0
"ITALIAN 1 - LAVAGNINO, C.G. LEC 4",0.067,0.333,0.067,0.267,0.067,0,0.133,0.067,0,0,0,0,0
"ITALIAN 1 - LAVAGNINO, C.G. LEC 5",0.278,0.278,0.333,0.056,0,0,0,0.056,0,0,0,0,0
"ITALIAN 114B - MOROSINI, R.",0.4,0.4,0,0.2,0,0,0,0,0,0,0,0,0
"ITALIAN 2 - TRUONG, H.T.",0.111,0.444,0.111,0.111,0,0,0,0.111,0,0,0,0,0.111
"ITALIAN 2 - TRUONG, H.T. LEC 2",0.188,0.438,0.125,0.125,0,0.062,0,0,0.062,0,0,0,0
"ITALIAN 3 - SPANO, O.",0.125,0.375,0,0.375,0.125,0,0,0,0,0,0,0,0
"ITALIAN 3 - SPANO, O. LEC 2",0.067,0.333,0.133,0.133,0.2,0.067,0,0,0,0,0.067,0,0
"ITALIAN 4 - LAVAGNINO, C.G.",0.111,0.556,0.333,0,0,0,0,0,0,0,0,0,0
"ITALIAN 46 - HARRISON, T.J.",0.01,0.245,0.275,0.127,0.157,0.049,0.039,0.039,0,0.029,0.01,0.01,0.01
"JAPAN 1 - KAWANISHI, Y.",0.023,0.402,0.218,0.08,0.126,0.046,0.023,0.034,0,0.011,0,0.011,0.023
"JAPAN 1 - TAKAKURA, A.H.",0.165,0.459,0.271,0.012,0.024,0.024,0,0.024,0,0,0.012,0.012,0
"JAPAN 100A - NOGAMI, Y.",0.022,0.178,0.222,0.067,0.089,0.178,0.067,0.022,0.111,0,0.022,0,0.022
"JAPAN 100R - IKEDA, E.",0,0.235,0.412,0.294,0.059,0,0,0,0,0,0,0,0
"JAPAN 101A - KAWANISHI, Y.",0.105,0.526,0.263,0,0.053,0,0.053,0,0,0,0,0,0
"JAPAN 110A - KANESAKA, K.K.",0.273,0,0.091,0.364,0,0.182,0,0,0.091,0,0,0,0
"JAPAN 161 - BODIFORD, W.M.",0.033,0.333,0.033,0.233,0.2,0.033,0,0.1,0,0,0,0,0.033
"JAPAN 191B - YAMAZAKI, J.",0,0.571,0.214,0,0.071,0.143,0,0,0,0,0,0,0
"JAPAN 297B - YAMAZAKI, J.",0,1,0,0,0,0,0,0,0,0,0,0,0
"JAPAN 4 - IKEDA, E.",0.148,0.074,0.37,0.185,0.111,0,0.074,0,0,0,0.037,0,0
"JAPAN 4 - MENJO, S.",0,0.048,0.286,0.238,0.19,0.048,0,0.095,0.048,0.048,0,0,0
"JAPAN 50 - KANESAKA, K.K.",0.052,0.382,0.272,0.092,0.081,0.035,0.023,0.017,0.023,0,0.012,0,0.012
"JEWISH 175 - HAKAK, L.",0,0.529,0.059,0.029,0.176,0,0.029,0.088,0.029,0,0.059,0,0
"JEWISH M10 - BONESHO, C.E.",0.111,0.444,0.185,0.037,0.111,0.037,0,0,0.037,0,0,0,0.037
"JEWISH M182A - SMOAK, J.D.",0,0.417,0.25,0.25,0.083,0,0,0,0,0,0,0,0
"KOREA 1 - CHOI, J.B.",0.259,0.447,0.188,0.012,0.082,0.012,0,0,0,0,0,0,0
"KOREA 1 - MITSU0GA, J.I.",0.303,0.382,0.146,0.09,0.045,0.034,0,0,0,0,0,0,0
"KOREA 100A - YOON, J.E.",0.167,0.208,0.167,0.125,0.167,0.083,0.042,0.042,0,0,0,0,0
"KOREA 101A - YOON, J.E.",0,0.5,0.2,0.3,0,0,0,0,0,0,0,0,0
"KOREA 102A - CHOI, J.B.",0.05,0.9,0.05,0,0,0,0,0,0,0,0,0,0
"KOREA 104A - JEON, S.",0.083,0.667,0.167,0,0.083,0,0,0,0,0,0,0,0
"KOREA 172 - OAK, S.",0,0.567,0.1,0.067,0.033,0.033,0.033,0.133,0,0,0,0,0.033
"KOREA 180B - JUNG-KIM, J.J.",0,0.167,0.389,0.222,0,0.056,0.056,0.111,0,0,0,0,0
"KOREA 184A - JUNG-KIM, J.J.",0.029,0.229,0.257,0.143,0.057,0.143,0.143,0,0,0,0,0,0
"KOREA 1A - JU, H.",0.583,0.25,0.125,0,0.021,0,0,0.021,0,0,0,0,0
"KOREA 4 - JEON, S.",0.424,0.333,0.091,0.121,0,0,0,0,0,0,0,0.03,0
"KOREA 4 - JU, H.",0.35,0.35,0.15,0.05,0.05,0,0.05,0,0,0,0,0,0
"KOREA 50 - WANG, S.",0.015,0.324,0.279,0.191,0.088,0.015,0.044,0.015,0,0,0,0,0.029
"KOREA C150 - PARK, H.",0.2,0.267,0.067,0,0.133,0,0.2,0,0,0,0,0,0.133
"LATIN 1 - BECKELHYMER, S.D.",0.154,0.154,0.077,0,0.077,0.231,0,0.154,0,0.077,0.077,0,0
"LATIN 1 - BECKELHYMER, S.D. LEC 2",0.387,0.484,0.065,0.032,0,0,0,0.032,0,0,0,0,0
"LATIN 1 - BECKELHYMER, S.D. LEC 3",0.5,0.357,0.071,0,0.071,0,0,0,0,0,0,0,0
"LATIN 1 - BECKELHYMER, S.D. LEC 4",0.55,0.25,0.15,0,0,0,0,0,0.05,0,0,0,0
"LATIN 3 - BECKELHYMER, S.D.",0.25,0.125,0.125,0,0.25,0,0.125,0,0,0.125,0,0,0
"LAW 100 - STONE, R.",0.05,0.175,0.225,0.3,0.125,0.125,0,0,0,0,0,0,0
"LAW 100 - STONE, R. LEC 8",0,0.162,0.243,0.216,0.189,0.189,0,0,0,0,0,0,0
"LAW 108A - COLLINS, A.",0.056,0.278,0.333,0.278,0.056,0,0,0,0,0,0,0,0
"LAW 108A - COLLINS, A. LEC 1F",0.053,0.158,0.316,0.368,0.053,0.053,0,0,0,0,0,0,0
"LAW 108A - CRAMER, J.",0,0.318,0.318,0.227,0.091,0.045,0,0,0,0,0,0,0
"LAW 108A - LANNING, D.P.",0.05,0.3,0.3,0.35,0,0,0,0,0,0,0,0,0
"LAW 108A - LANNING, D.P. LEC 1J",0.048,0.238,0.286,0.333,0.048,0.048,0,0,0,0,0,0,0
"LAW 108A - LIGHT, J.A.",0.053,0.263,0.316,0.263,0.105,0,0,0,0,0,0,0,0
"LAW 108A - LIGHT, J.A. LEC 1L",0.056,0.222,0.444,0.167,0.111,0,0,0,0,0,0,0,0
"LAW 108A - LYON GROSSMAN, K.A",0.053,0.263,0.421,0.211,0.053,0,0,0,0,0,0,0,0
"LAW 108A - LYON GROSSMAN, K.A LEC 1I",0.053,0.316,0.263,0.316,0.053,0,0,0,0,0,0,0,0
"LAW 108A - WETZSTEIN, S.R.",0.048,0.143,0.238,0.381,0.095,0.095,0,0,0,0,0,0,0
"LAW 108A - WETZSTEIN, S.R. LEC 1D",0.043,0.261,0.304,0.304,0.087,0,0,0,0,0,0,0,0
"LAW 108A - WHITCUP, A.R.",0.048,0.286,0.286,0.286,0.048,0.048,0,0,0,0,0,0,0
"LAW 108A - WHITCUP, A.R. LEC 1P",0,0.292,0.333,0.208,0.125,0.042,0,0,0,0,0,0,0
"LAW 120 - DOLOVICH, S.",0.025,0.125,0.225,0.3,0.175,0.15,0,0,0,0,0,0,0
"LAW 120 - THAXTON, S.",0.026,0.154,0.231,0.282,0.154,0.154,0,0,0,0,0,0,0
"LAW 130 - BALDWIN CLARK, L.J",0.053,0.105,0.211,0.289,0.184,0.158,0,0,0,0,0,0,0
"LAW 130 - BRYANT, T.L.",0.026,0.154,0.231,0.282,0.154,0.154,0,0,0,0,0,0,0
"LAW 130 - RILEY, A.R.",0.075,0.1,0.15,0.325,0.175,0.175,0,0,0,0,0,0,0
"LAW 130 - RILEY, A.R. LEC 6",0.024,0.122,0.268,0.195,0.22,0.171,0,0,0,0,0,0,0
"LAW 130 - TSOSIE, R.A.",0.023,0.14,0.209,0.279,0.186,0.163,0,0,0,0,0,0,0
"LAW 130 - ZASLOFF, J.",0,0.15,0.25,0.25,0.2,0.15,0,0,0,0,0,0,0
"LAW 140 - EMERSON, B.E.",0.054,0.135,0.216,0.27,0.162,0.162,0,0,0,0,0,0,0
"LAW 140 - GRADY, M.",0.026,0.077,0.333,0.308,0.179,0.077,0,0,0,0,0,0,0
"LAW 140 - GRADY, M. LEC 2",0.027,0.27,0.135,0.189,0.135,0.243,0,0,0,0,0,0,0
"LAW 140 - MORAN, R.F.",0.026,0.154,0.231,0.282,0.154,0.154,0,0,0,0,0,0,0
"LAW 140 - WANG, A.",0.048,0.19,0.143,0.214,0.238,0.167,0,0,0,0,0,0,0
"LAW 140 - WANG, A. LEC 4",0,0.158,0.342,0.289,0.079,0.132,0,0,0,0,0,0,0
"LAW 145 - MARCUS, D.W.",0.026,0.205,0.128,0.333,0.154,0.154,0,0,0,0,0,0,0
"LAW 145 - MARCUS, D.W. LEC 8",0,0.162,0.324,0.189,0.162,0.162,0,0,0,0,0,0,0
"LAW 145 - SCALLEN, E.",0,0.22,0.146,0.293,0.073,0.268,0,0,0,0,0,0,0
"LAW 145 - SCALLEN, E. LEC 4",0.026,0.132,0.263,0.237,0.237,0.105,0,0,0,0,0,0,0
"LAW 145 - SCHWARTZ, J.C.",0.075,0.075,0.3,0.275,0.125,0.15,0,0,0,0,0,0,0
"LAW 145 - SCHWARTZ, J.C. LEC 2",0.026,0.211,0.184,0.237,0.184,0.158,0,0,0,0,0,0,0
"LAW 145 - SPILLENGER, C.S.",0.077,0.128,0.205,0.256,0.179,0.103,0.051,0,0,0,0,0,0
"LAW 145 - SPILLENGER, C.S. LEC 6",0.026,0.128,0.256,0.256,0.179,0.103,0.051,0,0,0,0,0,0
"LAW 201 - VOLOKH, E.",0.056,0.155,0.254,0.366,0.127,0.042,0,0,0,0,0,0,0
"LAW 202 - COLGAN, B.",0.01,0.202,0.263,0.354,0.141,0.01,0.01,0.01,0,0,0,0,0
"LAW 205 - GOODMAN, P.D.",0.04,0.16,0.253,0.373,0.12,0.053,0,0,0,0,0,0,0
"LAW 207 - SLEVIN, H.F.",0.029,0.353,0.059,0.471,0.088,0,0,0,0,0,0,0,0
"LAW 209 - NELSON, G.S.",0.167,0.111,0.167,0.222,0.167,0.167,0,0,0,0,0,0,0
"LAW 211 - EAGLY, I.",0.048,0.152,0.257,0.362,0.181,0,0,0,0,0,0,0,0
"LAW 211 - WONSOWICZ, P.",0.029,0.173,0.24,0.356,0.163,0.038,0,0,0,0,0,0,0
"LAW 220 - BANK, S.",0.018,0.179,0.214,0.375,0.125,0.036,0.054,0,0,0,0,0,0
"LAW 220 - OH, J.S.",0.034,0.186,0.237,0.373,0.153,0.017,0,0,0,0,0,0,0
"LAW 228 - BAINBRIDGE, S.M.",0.043,0.196,0.196,0.413,0.13,0.022,0,0,0,0,0,0,0
"LAW 230 - BAINBRIDGE, S.M.",0,0.185,0.25,0.413,0.141,0.011,0,0,0,0,0,0,0
"LAW 230 - KIM, S.H.",0.039,0.175,0.243,0.369,0.107,0.068,0,0,0,0,0,0,0
"LAW 230 - LOPUCKI, L.M.",0.029,0.162,0.235,0.382,0.191,0,0,0,0,0,0,0,0
"LAW 234 - POWER, J.J.",0.063,0.127,0.254,0.365,0.19,0,0,0,0,0,0,0,0
"LAW 248 - BUSSEL, D.J.",0.133,0.2,0.267,0.4,0,0,0,0,0,0,0,0,0
"LAW 252 - MITTLEMAN, H.A.",0.095,0.214,0.143,0.405,0.143,0,0,0,0,0,0,0,0
"LAW 266 - GOMEZ, L.E.",0.028,0.333,0.083,0.472,0.083,0,0,0,0,0,0,0,0
"LAW 270 - ABOU EL FADL, K.M.",0.062,0.125,0.312,0.375,0.062,0.062,0,0,0,0,0,0,0
"LAW 272 - STEINBERG, R.H.",0.056,0.278,0.167,0.5,0,0,0,0,0,0,0,0,0
"LAW 274 - CRITTENDEN, J.W.",0.018,0.2,0.218,0.364,0.2,0,0,0,0,0,0,0,0
"LAW 277 - GARDBAUM, S.A.",0.038,0.115,0.308,0.462,0.077,0,0,0,0,0,0,0,0
"LAW 290 - HOROWITZ, C.",0.031,0.344,0.125,0.375,0.125,0,0,0,0,0,0,0,0
"LAW 300 - HAYDEN, P.T.",0.033,0.167,0.217,0.4,0.117,0.05,0.017,0,0,0,0,0,0
"LAW 302 - NETANEL, N.W.",0.046,0.169,0.262,0.354,0.138,0.015,0.015,0,0,0,0,0,0
"LAW 303 - GENCO, S.C.",0.09,0.104,0.239,0.358,0.179,0.015,0.015,0,0,0,0,0,0
"LAW 305 - AKENS, S.E.",0.038,0.162,0.25,0.35,0.2,0,0,0,0,0,0,0,0
"LAW 305 - LA TERZA, N.R.",0,0.208,0.245,0.358,0.189,0,0,0,0,0,0,0,0
"LAW 306 - LICHTMAN, D.G.",0.029,0.286,0.171,0.457,0.057,0,0,0,0,0,0,0,0
"LAW 312 - DERIAN, S.K.",0.036,0.167,0.226,0.369,0.202,0,0,0,0,0,0,0,0
"LAW 312 - OLSEN, F.E.",0.032,0.128,0.245,0.394,0.181,0.021,0,0,0,0,0,0,0
"LAW 316 - PE0, C.L.",0.033,0.367,0.067,0.467,0.067,0,0,0,0,0,0,0,0
"LAW 318 - SUSMAN, A.L.",0,0.19,0.333,0.429,0.048,0,0,0,0,0,0,0,0
"LAW 319 - TOLSON, F.",0.1,0.1,0.25,0.4,0.1,0.05,0,0,0,0,0,0,0
"LAW 326 - HORWITZ, J.",0.056,0.167,0.222,0.556,0,0,0,0,0,0,0,0,0
"LAW 331 - MOTOMURA, H.",0.036,0.161,0.268,0.339,0.089,0.054,0.018,0.018,0.018,0,0,0,0
"LAW 350 - BOYD, W.C.",0,0.35,0.15,0.2,0.25,0.05,0,0,0,0,0,0,0
"LAW 358 - POWER, J.J.",0.052,0.138,0.207,0.397,0.172,0.034,0,0,0,0,0,0,0
"LAW 364 - ZIFFREN, K.",0.111,0.111,0.333,0.222,0.222,0,0,0,0,0,0,0,0
"LAW 376 - OLSEN, F.E.",0.1,0.25,0.15,0.5,0,0,0,0,0,0,0,0,0
"LAW 380 - STARK, K.J.",0.091,0.409,0.045,0.455,0,0,0,0,0,0,0,0,0
"LAW 390 - BAWDEN, E.A.",0.1,0.2,0.2,0.4,0.1,0,0,0,0,0,0,0,0
"LAW 399 - MULLER, F.T.",0.2,0.133,0.133,0.4,0.067,0.067,0,0,0,0,0,0,0
"LAW 403 - CHUNG, T.Y.",0.048,0.143,0.238,0.365,0.206,0,0,0,0,0,0,0,0
"LAW 410 - MARCUS, D.W.",0.024,0.167,0.286,0.405,0.095,0,0.024,0,0,0,0,0,0
"LAW 424 - STONE, R.",0,0.286,0.214,0.357,0.143,0,0,0,0,0,0,0,0
"LAW 432 - BANK, S.",0.037,0.333,0.111,0.296,0.185,0.037,0,0,0,0,0,0,0
"LAW 439 - CANNON, K.C.",0.061,0.242,0.152,0.455,0.091,0,0,0,0,0,0,0,0
"LAW 440 - ROBERTS, M.T.",0.029,0.371,0.086,0.429,0.086,0,0,0,0,0,0,0,0
"LAW 446 - ABE, G.J.",0,0.5,0,0.5,0,0,0,0,0,0,0,0,0
"LAW 447 - HARTMAN, S.E.",0.133,0.333,0.067,0.4,0.067,0,0,0,0,0,0,0,0
"LAW 475 - REICH, P.L.",0.039,0.158,0.237,0.355,0.197,0.013,0,0,0,0,0,0,0
"LAW 483 - ALBEN, A.D.",0.103,0.31,0.069,0.414,0.103,0,0,0,0,0,0,0,0
"LAW 509 - TSOSIE, R.A.",0.167,0.722,0.111,0,0,0,0,0,0,0,0,0,0
"LAW 529 - BEGLIN, D.P.",0.071,0.643,0.071,0.214,0,0,0,0,0,0,0,0,0
"LAW 536 - STARK, K.J.",0.118,0.882,0,0,0,0,0,0,0,0,0,0,0
"LAW 537 - ZATZ, N.D.",0.04,0.4,0.24,0.28,0.04,0,0,0,0,0,0,0,0
"LAW 541 - EAGLY, I.",0.176,0.706,0.118,0,0,0,0,0,0,0,0,0,0
"LAW 541 - 0RRO, V.H.",0.062,0.812,0.125,0,0,0,0,0,0,0,0,0,0
"LAW 541 - SEARS, R.B.",0.062,0.812,0.125,0,0,0,0,0,0,0,0,0,0
"LAW 566 - PEAKE, J.S.",0,0.412,0.529,0.059,0,0,0,0,0,0,0,0,0
"LAW 569A - SHIFFRIN, S.",0,1,0,0,0,0,0,0,0,0,0,0,0
"LAW 578 - HESSLER, C.A.",0,0.6,0.15,0.15,0.05,0.05,0,0,0,0,0,0,0
"LAW 584 - STEMPLE, L.",0.062,0.375,0.312,0.125,0.125,0,0,0,0,0,0,0,0
"LAW 612 - CANTOR, J.D.",0.083,0.5,0.417,0,0,0,0,0,0,0,0,0,0
"LAW 615 - HECHT, S.B.",0,0.5,0.333,0.111,0,0,0.056,0,0,0,0,0,0
"LAW 636 - WANG, A.",0.1,0.45,0.25,0.15,0.05,0,0,0,0,0,0,0,0
"LAW 644 - EMERSON, B.E.",0.062,0.375,0.5,0.062,0,0,0,0,0,0,0,0,0
"LAW 657 - STEINBERG, R.H.",0.077,0.846,0,0.077,0,0,0,0,0,0,0,0,0
"LAW 671 - FALSAFI, S.",0,0.5,0.312,0.125,0.062,0,0,0,0,0,0,0,0
"LAW 678 - DECKER, E.M.",0.111,0.278,0.444,0.056,0.111,0,0,0,0,0,0,0,0
"LAW 683 - COHEN, D.M.",0.2,0.133,0.4,0.2,0.067,0,0,0,0,0,0,0,0
"LAW 707 - LANNING, D.P.",0.05,0.4,0.35,0.15,0.05,0,0,0,0,0,0,0,0
"LAW 738 - STEIN, J.E.",0.1,0.6,0.1,0.2,0,0,0,0,0,0,0,0,0
"LAW 739 - CUMMINGS, S.",0,1,0,0,0,0,0,0,0,0,0,0,0
"LAW 741 - MALLOY, T.",0,0.929,0.071,0,0,0,0,0,0,0,0,0,0
"LAW 757 - BABBE, D.B.",0.125,0.5,0.25,0.125,0,0,0,0,0,0,0,0,0
"LAW 763 - KOROBKIN, S.A.",0,0.333,0.25,0.25,0.083,0.083,0,0,0,0,0,0,0
"LAW 769 - COHEN, D.M.",0.214,0.357,0.429,0,0,0,0,0,0,0,0,0,0
"LAW 779 - CONSOLI, A.",0.111,0.778,0.111,0,0,0,0,0,0,0,0,0,0
"LAW 787 - REICH, P.L.",0.1,0.5,0.4,0,0,0,0,0,0,0,0,0,0
"LAW 807 - CHRIST, A.C.",0,0.8,0.2,0,0,0,0,0,0,0,0,0,0
"LAW 809 - SCH0PS, A.",0.067,0.867,0.067,0,0,0,0,0,0,0,0,0,0
"LBR&WS 10 - VALENZUELA, A.",0,0.464,0.252,0.12,0.108,0.028,0.016,0.012,0,0,0,0,0
"LBR&WS 101 - RIVERA-SALGADO, G.",0.082,0.327,0.286,0.061,0.102,0.051,0.041,0,0.01,0,0.01,0,0.031
"LBR&WS 140 - ESPINO, V.R.",0.293,0.317,0.195,0.049,0.024,0.098,0,0,0,0,0,0,0.024
"LBR&WS 174 - KOONSE, T.F.",0.271,0.458,0.085,0.034,0.051,0.034,0.034,0.017,0,0,0.017,0,0
"LBR&WS 179A - ROCCO, R.A.",0.069,0.345,0.207,0.241,0.034,0.034,0,0,0,0,0,0,0.069
"LBR&WS M166A - RODRIGUEZ, M.I.",0.054,0.728,0.109,0.033,0.022,0.054,0,0,0,0,0,0,0
"LGBTQS 181 - MORRIS, M.B.",0,0.278,0.167,0.111,0.222,0.111,0.056,0.056,0,0,0,0,0
"LIFESCI 107 - PHAM, H.D.",0.135,0.383,0.109,0.089,0.116,0.046,0.026,0.053,0.007,0.007,0.02,0,0.01
"LIFESCI 15 - PHELAN, J.P.",0.018,0.293,0.092,0.104,0.216,0.074,0.036,0.151,0.006,0,0.006,0,0.006
"LIFESCI 192A - SHAKED, S.",0.084,0.895,0.021,0,0,0,0,0,0,0,0,0,0
"LIFESCI 192B - PIRES, D.B.",0.25,0.75,0,0,0,0,0,0,0,0,0,0,0
"LIFESCI 192B - SHAKED, S.",0,1,0,0,0,0,0,0,0,0,0,0,0
"LIFESCI 192C - PIRES, D.B.",0.2,0.8,0,0,0,0,0,0,0,0,0,0,0
"LIFESCI 192D - PFLUEGL, G.M.",0,1,0,0,0,0,0,0,0,0,0,0,0
"LIFESCI 192D - PIRES, D.B.",0.167,0.833,0,0,0,0,0,0,0,0,0,0,0
"LIFESCI 192D - SHAKED, S.",0,0.947,0.053,0,0,0,0,0,0,0,0,0,0
"LIFESCI 192D - SHEVTSOV, J.",0,0.938,0.062,0,0,0,0,0,0,0,0,0,0
"LIFESCI 192E - SHAKED, S.",0,1,0,0,0,0,0,0,0,0,0,0,0
"LIFESCI 20 - SHEVTSOV, J.",0.023,0.302,0.116,0.116,0.302,0.047,0.047,0.047,0,0,0,0,0
"LIFESCI 20 - SHEVTSOV, J. LEC 2",0.15,0.05,0,0.1,0.25,0.3,0.05,0.1,0,0,0,0,0
"LIFESCI 23L - PFLUEGL, G.",0.224,0.424,0.201,0.07,0.051,0.012,0.004,0.006,0.001,0.001,0,0,0.004
"LIFESCI 30A - JAROSZEWICZ, A.T.",0.244,0.256,0.172,0.08,0.071,0.05,0.042,0.042,0.013,0,0.008,0.013,0.008
"LIFESCI 30A - KERANEN, J.P.",0.544,0.221,0.107,0.054,0.02,0.01,0.03,0.003,0,0.003,0,0,0.007
"LIFESCI 30A - KERANEN, J.P. LEC 3",0.651,0.188,0.064,0.03,0.013,0.023,0,0.007,0.007,0,0,0,0.017
"LIFESCI 7A - BRAYBROOK, S.A.",0,0.367,0.149,0.109,0.117,0.066,0.046,0.097,0,0,0.029,0,0.02
"LIFESCI 7A - LIN, C.",0,0.344,0.131,0.139,0.147,0.078,0.069,0.058,0,0,0.025,0,0.008
"LIFESCI 7A - MCEVOY, M.M.",0.006,0.193,0.124,0.149,0.147,0.115,0.098,0.086,0.029,0.029,0.014,0,0.011
"LIFESCI 7A - PHAM, H.D.",0.112,0.242,0.135,0.112,0.133,0.061,0.055,0.101,0,0.017,0.012,0.009,0.012
"LIFESCI 7B - GILBERT, P.S.",0.053,0.275,0.24,0.123,0.158,0.064,0.012,0.023,0.018,0.018,0.006,0,0.012
"LIFESCI 7B - PIRES, D.B.",0,0.287,0.277,0.192,0.125,0.062,0.03,0.027,0,0,0,0,0
"LIFESCI 7C - ESDIN, J.",0.037,0.367,0.172,0.114,0.172,0.051,0.074,0.013,0,0,0,0,0
"LIFESCI 7C - HSIAO, E.Y.",0.027,0.216,0.211,0.184,0.169,0.094,0.045,0.05,0.002,0,0.002,0,0
"LING 1 - SHARVIT, Y.",0.166,0.344,0.267,0.106,0.072,0.022,0.015,0.007,0,0,0,0,0
"LING 103 - FAYTAK, M.",0,0.067,0.233,0.233,0.167,0.133,0.167,0,0,0,0,0,0
"LING 110 - GOLDSTEIN, D.M.",0.25,0.542,0.125,0.042,0,0,0,0.042,0,0,0,0,0
"LING 119A - AHN, S.",0.263,0.263,0.079,0.132,0.079,0.079,0.053,0.026,0.026,0,0,0,0
"LING 120A - ZURAW, K.R.",0.062,0.188,0.375,0.188,0.125,0.062,0,0,0,0,0,0,0
"LING 120B - LOCCIONI, N.",0.171,0.224,0.118,0.132,0.092,0.066,0.066,0.066,0.026,0,0,0,0.039
"LING 132 - HARRIS, J.A.",0.674,0.186,0.047,0.047,0.023,0,0.023,0,0,0,0,0,0
"LING 165B - LOCCIONI, N.",0.121,0.152,0.182,0.182,0.152,0.091,0.061,0.061,0,0,0,0,0
"LING 170 - BAHTI0, D.",0.703,0.189,0.081,0.027,0,0,0,0,0,0,0,0,0
"LING 20 - SCHUTZE, C.T.",0.159,0.175,0.159,0.143,0.095,0.063,0,0.127,0.032,0.016,0,0,0.032
"LING 20 - SILVESTRI, G.",0.028,0.183,0.148,0.077,0.169,0.141,0,0.085,0.042,0.007,0.049,0.014,0.056
"LING 200A - SHIH, S.",0.286,0.5,0.143,0.071,0,0,0,0,0,0,0,0,0
"LING 200B - POOLE, E.J.",0.231,0.769,0,0,0,0,0,0,0,0,0,0,0
"LING 200C - BUMFORD, D.",0.286,0.571,0.071,0.071,0,0,0,0,0,0,0,0,0
"LING C140 - SILVESTRI, G.",0.061,0.182,0.273,0.152,0.182,0.03,0.061,0.061,0,0,0,0,0
"LING M7 - BAHTI0, D.",0.68,0.12,0.04,0.08,0.04,0.04,0,0,0,0,0,0,0
"M E STD 177 - LORENZ, B.",0.13,0.522,0.043,0.217,0,0.043,0,0,0,0,0,0,0.043
"M E STD M178 - BAKHOS, C.A.",0,0.143,0.214,0.286,0.143,0.214,0,0,0,0,0,0,0
"M E STD M50A - BURKE, A.A.",0.354,0.396,0.083,0.021,0.062,0,0,0.042,0.021,0,0,0,0.021
"M E STD M50CW - YARBROUGH, L.B.",0.111,0.333,0.111,0.13,0.074,0.093,0.037,0.056,0.019,0.019,0,0,0.019
