Date,Location,Breakfast,Lunch/Brunch,Dinner,Extended Dinner
9/10/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
9/10/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
9/11/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
9/11/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
9/12/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
9/12/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
9/13/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
9/13/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
9/14/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
9/14/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
9/15/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
9/15/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
9/16/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
9/16/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
9/17/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
9/17/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
9/18/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
9/18/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
9/19/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
9/19/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
9/20/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
9/20/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
9/21/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
9/21/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
9/22/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Smile Hotdog  Cerda Vega Tacos,CLOSED
9/22/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Flamin Hot Chicken  Rice Balls of Fire,CLOSED
9/23/2024,Rieber Turnaround Food Trucks ,CLOSED,11 a.m. - 2 p.m.  Kalamaki Greek Street Food,5 p.m. - 8:30 p.m.  Flamin Hot Chicken  Aloha Fridays,CLOSED
9/23/2024,Sproul Turnaround Food Trucks ,CLOSED,11 a.m. - 2 p.m.  Pinch of Flavor  Perro 1-10 Tacos,5 p.m. - 8:30 p.m.  Perro 1-10 Tacos  Salpicon,CLOSED
9/24/2024,Rieber Turnaround Food Trucks ,CLOSED,11 a.m. - 2 p.m.  Yalla,5 p.m. - 8:30 p.m.  Salpicon  Wafl,CLOSED
9/24/2024,Sproul Turnaround Food Trucks ,CLOSED,11 a.m. - 2 p.m.  Fat Boys  Cerda Vega Tacos,5 p.m. - 8:30 p.m.  8E8 Thai Street Food  Heritage Kitchen,CLOSED
9/25/2024,Rieber Turnaround Food Trucks ,CLOSED,11 a.m. - 2 p.m.  Uncle Al's Barbeque,5 p.m. - 8:30 p.m.  BittieBitez Mini-Donuts,CLOSED
9/25/2024,Sproul Turnaround Food Trucks ,CLOSED,11 a.m. - 2 p.m.  Habibi Shack  El Gallo Yucateco,5 p.m. - 8:30 p.m.  Perro 1-10 Tacos  Pinch of Flavor,CLOSED
9/26/2024,Rieber Turnaround Food Trucks ,CLOSED,11 a.m. - 2 p.m.  8E8 Thai Street Food,5 p.m. - 8:30 p.m.  8E8 Thai Street Food,9 p.m. - 12 a.m.  StopBye Cafe
9/26/2024,Sproul Turnaround Food Trucks ,CLOSED,11 a.m. - 2 p.m.  Don Pollon,5 p.m. - 8:30 p.m.  Yuna's Bob  Vchos Pupusería Moderna,9 p.m. - 12 a.m.  Vchos Pupusería Moderna  BittieBitez Mini-Donuts
9/27/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  El Gallo Yucateco,CLOSED
9/27/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Aloha Fridays,9 p.m. - 12 a.m.  The Taco Cartel  Creamy Boys
9/28/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Don Pollon,CLOSED
9/28/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  StopBye Cafe,9 p.m. - 12 a.m.  Smile Hotdog  Salpicon
9/29/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
9/29/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Kalamaki Greek Street Food  Aloha Fridays,9 p.m. - 12 a.m.  StopBye Cafe  BittieBitez Mini-Donuts
9/30/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
9/30/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Don Pollon  Rice Balls of Fire,9 p.m. - 12 a.m.  Flamin Hot Chicken  Salpicon
10/1/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
10/1/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  8E8 Thai Street Food  Cerda Vega Tacos,9 p.m. - 12 a.m.  Habibi Shack  BittieBitez Mini-Donuts
10/2/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
10/2/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Heritage Kitchen  Perro 1-10 Tacos,9 p.m. - 12 a.m.  Creamy Boys  Pinch of Flavor
10/3/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
10/3/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  DD's Chick & Cat Shack  Yalla,9 p.m. - 12 a.m.  El Gallo Yucateco  BittieBitez Mini-Donuts
10/4/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
10/4/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Fat Boys  The Taco Cartel,9 p.m. - 12 a.m.  Perro 1-10 Tacos  Salpicon
10/5/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
10/5/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  8E8 Thai Street Food  Vchos Pupusería Moderna,9 p.m. - 12 a.m.  Smile Hotdog  Creamy Boys
10/6/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  8E8 Thai Street Food,9 p.m. - 12 a.m.  Perro 1-10 Tacos
10/6/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Habibi Shack  Vchos Pupusería Moderna,9 p.m. - 12 a.m.  StopBye Cafe  BittieBitez Mini-Donuts
10/7/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
10/7/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Yalla  Aloha Fridays,9 p.m. - 12 a.m.  Cerda Vega Tacos  Salpicon
10/8/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
10/8/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  8E8 Thai Street Food  Fat Boys,9 p.m. - 12 a.m.  Perro 1-10 Tacos  Creamy Boys
10/9/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
10/9/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Perro 1-10 Tacos  Yuna's Bob,9 p.m. - 12 a.m.  Kalamaki Greek Street Food  Salpicon
10/10/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
10/10/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Heritage Kitchen  DD's Chick & Cat Shack,9 p.m. - 12 a.m.  Pinch of Flavor  Creamy Boys
10/11/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
10/11/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  The Taco Cartel  Don Pollon,9 p.m. - 12 a.m.  Wafl  Smile Hotdog
10/12/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
10/12/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Pinch of Flavor  El Gallo Yucateco,9 p.m. - 12 a.m.  8E8 Thai Street Food  Flamin Hot Chicken
10/13/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  StopBye Cafe,9 p.m. - 12 a.m.  Smile Hotdog
10/13/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Perro 1-10 Tacos  Fat Boys,9 p.m. - 12 a.m.  Pinch of Flavor  BittieBitez Mini-Donuts
10/14/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
10/14/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Pinch of Flavor  Flamin Hot Chicken,9 p.m. - 12 a.m.  Cerda Vega Tacos  Creamy Boys
10/15/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
10/15/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  8E8 Thai Street Food  Vchos Pupusería Moderna,9 p.m. - 12 a.m.  The Taco Cartel  Salpicon
10/16/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
10/16/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Perro 1-10 Tacos  Heritage Kitchen,9 p.m. - 12 a.m.  Habibi Shack  BittieBitez Mini-Donuts
10/17/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
10/17/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  DD's Chick & Cat Shack  El Gallo Yucateco,9 p.m. - 12 a.m.  Kalamaki Greek Street Food  Creamy Boys
10/18/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
10/18/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Aloha Fridays  Uncle Al's Barbeque,9 p.m. - 12 a.m.  Vchos Pupusería Moderna  Salpicon
10/19/2024,Rieber Turnaround Food Trucks ,CLOSED,11 a.m. - 2 p.m.  El Gallo Yucateco,CLOSED,CLOSED
10/19/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  8E8 Thai Street Food  Don Pollon,9 p.m. - 12 a.m.  Smile Hotdog  Wafl
10/20/2024,Rieber Turnaround Food Trucks ,CLOSED,11 a.m. - 2 p.m.  Pinch of Flavor,5 p.m. - 8:30 p.m.  Habibi Shack,9 p.m. - 12 a.m.  Smile Hotdog
10/20/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Perro 1-10 Tacos  Vchos Pupusería Moderna,9 p.m. - 12 a.m.  StopBye Cafe  BittieBitez Mini-Donuts
10/21/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
10/21/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Perro 1-10 Tacos  Aloha Fridays,9 p.m. - 12 a.m.  Kalamaki Greek Street Food  Salpicon
10/22/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
10/22/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  8E8 Thai Street Food  The Taco Cartel,9 p.m. - 12 a.m.  Pinch of Flavor  Creamy Boys
10/23/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
10/23/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Don Pollon  Yuna's Bob,9 p.m. - 12 a.m.  Uncle Al's Barbeque  Creamy Boys
10/24/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
10/24/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Heritage Kitchen  Cerda Vega Tacos,9 p.m. - 12 a.m.  Yalla  Salpicon
10/25/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
10/25/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Vchos Pupusería Moderna  Rice Balls of Fire,9 p.m. - 12 a.m.  Flamin Hot Chicken  BittieBitez Mini-Donuts
10/26/2024,Rieber Turnaround Food Trucks ,CLOSED,11 a.m. - 2 p.m.  Perro 1-10 Tacos,CLOSED,CLOSED
10/26/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  8E8 Thai Street Food  El Gallo Yucateco,9 p.m. - 12 a.m.  Smile Hotdog  Wafl
10/27/2024,Rieber Turnaround Food Trucks ,CLOSED,11 a.m. - 2 p.m.  Vchos Pupusería Moderna,5 p.m. - 8:30 p.m.  Don Pollon,9 p.m. - 12 a.m.  Smile Hotdog
10/27/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Pinch of Flavor  Aloha Fridays,9 p.m. - 12 a.m.  StopBye Cafe  Creamy Boys
10/28/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
10/28/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  The Taco Cartel  Yuna's Bob,9 p.m. - 12 a.m.  BittieBitez Mini-Donuts  Perro 1-10 Tacos
10/29/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
10/29/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Kalamaki Greek Street Food  Heritage Kitchen,9 p.m. - 12 a.m.  Uncle Al's Barbeque  Salpicon
10/30/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
10/30/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Perro 1-10 Tacos  Flamin Hot Chicken,9 p.m. - 12 a.m.  Habibi Shack  Salpicon
10/31/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  DD's Chick & Cat Shack,9 p.m. - 12 a.m.  Creamy Boys
10/31/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  8E8 Thai Street Food,9 p.m. - 12 a.m.  Smile Hotdog
11/1/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Vchos Pupusería Moderna,9 p.m. - 12 a.m.  BittieBitez Mini-Donuts
11/1/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Rice Balls of Fire,9 p.m. - 12 a.m.  Yalla
11/2/2024,Rieber Turnaround Food Trucks ,CLOSED,11 a.m. - 2 p.m.  Fat Boys,5 p.m. - 8:30 p.m.  Kalamaki Greek Street Food,9 p.m. - 12 a.m.  Salpicon
11/2/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  8E8 Thai Street Food,9 p.m. - 12 a.m.  El Gallo Yucateco
11/3/2024,Rieber Turnaround Food Trucks ,CLOSED,11 a.m. - 2 p.m.  Vchos Pupusería Moderna,5 p.m. - 8:30 p.m.  Pinch of Flavor,9 p.m. - 12 a.m.  Smile Hotdog
11/3/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  The Taco Cartel  Kalamaki Greek Street Food,9 p.m. - 12 a.m.  Flamin Hot Chicken  BittieBitez Mini-Donuts
11/4/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  El Gallo Yucateco,9 p.m. - 12 a.m.  Salpicon
11/4/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Fat Boys,9 p.m. - 12 a.m.  Cerda Vega Tacos
11/5/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Don Pollon,9 p.m. - 12 a.m.  Creamy Boys
11/5/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  StopBye Cafe,9 p.m. - 12 a.m.  Rice Balls of Fire
11/6/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Yuna's Bob,9 p.m. - 12 a.m.  BittieBitez Mini-Donuts
11/6/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Perro 1-10 Tacos,9 p.m. - 12 a.m.  Wafl
11/7/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  DD's Chick & Cat Shack,9 p.m. - 12 a.m.  Salpicon
11/7/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  8E8 Thai Street Food,9 p.m. - 12 a.m.  Aloha Fridays
11/8/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Yalla,CLOSED
11/8/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Heritage Kitchen,CLOSED
11/9/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
11/9/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
11/10/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
11/10/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
11/11/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,9 p.m. - 12 a.m.  Wafl
11/11/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,9 p.m. - 12 a.m.  Cerda Vega Tacos
11/12/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  El Gallo Yucateco,9 p.m. - 12 a.m.  Creamy Boys
11/12/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  8E8 Thai Street Food,9 p.m. - 12 a.m.  The Taco Cartel
11/13/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Kalamaki Greek Street Food,9 p.m. - 12 a.m.  BittieBitez Mini-Donuts
11/13/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Perro 1-10 Tacos,9 p.m. - 12 a.m.  Rice Balls of Fire
11/14/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Habibi Shack,9 p.m. - 12 a.m.  Salpicon
11/14/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Aloha Fridays,9 p.m. - 12 a.m.  Uncle Al's Barbeque
11/15/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  DD's Chick & Cat Shack,9 p.m. - 12 a.m.  Don Pollon
11/15/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Fat Boys,9 p.m. - 12 a.m.  StopBye Cafe
11/16/2024,Rieber Turnaround Food Trucks ,CLOSED,11 a.m. - 2 p.m.  Vchos Pupusería Moderna,5 p.m. - 8:30 p.m.  Perro 1-10 Tacos,9 p.m. - 12 a.m.  El Gallo Yucateco
11/16/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Pinch of Flavor,9 p.m. - 12 a.m.  Smile Hotdog
11/17/2024,Rieber Turnaround Food Trucks ,CLOSED,11 a.m. - 2 p.m.  8E8 Thai Street Food,5 p.m. - 8:30 p.m.  Vchos Pupusería Moderna,9 p.m. - 12 a.m.  BittieBitez Mini-Donuts
11/17/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Aloha Fridays,9 p.m. - 12 a.m.  Smile Hotdog
11/18/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Pinch of Flavor,9 p.m. - 12 a.m.  Creamy Boys
11/18/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Perro 1-10 Tacos,9 p.m. - 12 a.m.  Rice Balls of Fire
11/19/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  The Taco Cartel,9 p.m. - 12 a.m.  BittieBitez Mini-Donuts
11/19/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  8E8 Thai Street Food,9 p.m. - 12 a.m.  Habibi Shack
11/20/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Don Pollon  Heritage Kitchen,9 p.m. - 12 a.m.  Uncle Al's Barbeque  Salpicon
11/20/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Perro 1-10 Tacos  Fat Boys,9 p.m. - 12 a.m.  El Gallo Yucateco  Smile Hotdog
11/21/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Cerda Vega Tacos  8E8 Thai Street Food,9 p.m. - 12 a.m.  Creamy Boys  Pinch of Flavor
11/21/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  StopBye Cafe  Perro 1-10 Tacos,9 p.m. - 12 a.m.  Wafl  Vchos Pupusería Moderna
11/22/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Fat Boys,9 p.m. - 12 a.m.  Salpicon
11/22/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Don Pollon,9 p.m. - 12 a.m.  Yalla  The Taco Cartel
11/23/2024,Rieber Turnaround Food Trucks ,CLOSED,11 a.m. - 2 p.m.  DD's Chick & Cat Shack,CLOSED,9 p.m. - 12 a.m.  Pinch of Flavor
11/23/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Kalamaki Greek Street Food,9 p.m. - 12 a.m.  Smile Hotdog
11/24/2024,Rieber Turnaround Food Trucks ,CLOSED,11 a.m. - 2 p.m.  Aloha Fridays,5 p.m. - 8:30 p.m.  Fat Boys,9 p.m. - 12 a.m.  El Gallo Yucateco
11/24/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  The Taco Cartel  Pinch of Flavor,9 p.m. - 12 a.m.  Smile Hotdog  Salpicon
11/25/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  StopBye Cafe,9 p.m. - 12 a.m.  BittieBitez Mini-Donuts
11/25/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Perro 1-10 Tacos,9 p.m. - 12 a.m.  Vchos Pupusería Moderna
11/26/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Don Pollon,9 p.m. - 12 a.m.  Creamy Boys
11/26/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  8E8 Thai Street Food,9 p.m. - 12 a.m.  Kalamaki Greek Street Food
11/27/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
11/27/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
11/28/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
11/28/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
11/29/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
11/29/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
11/30/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
11/30/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
12/1/2024,Rieber Turnaround Food Trucks ,CLOSED,11 a.m. - 2 p.m.  Vchos Pupusería Moderna,5 p.m. - 8:30 p.m.  Wafl,9 p.m. - 12 a.m.  Habibi Shack
12/1/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Kalamaki Greek Street Food  Cerda Vega Tacos,9 p.m. - 12 a.m.  StopBye Cafe  BittieBitez Mini-Donuts
12/2/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Yalla,9 p.m. - 12 a.m.  Creamy Boys
12/2/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Perro 1-10 Tacos,9 p.m. - 12 a.m.  Flamin Hot Chicken
12/3/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Aloha Fridays,9 p.m. - 12 a.m.  Salpicon
12/3/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  8E8 Thai Street Food,9 p.m. - 12 a.m.  Pinch of Flavor
12/4/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  DD's Chick & Cat Shack,9 p.m. - 12 a.m.  BittieBitez Mini-Donuts
12/4/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Perro 1-10 Tacos,9 p.m. - 12 a.m.  Rice Balls of Fire
12/5/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Yuna's Bob,9 p.m. - 12 a.m.  Salpicon
12/5/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Heritage Kitchen,9 p.m. - 12 a.m.  Smile Hotdog
